#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
402147140000	0.807818	0.85843	0.138254	0.010819	0.00395037	0.0128532	0.999851
402155430000	0.807798	0.858441	0.138308	0.0115646	0.00325343	0.0130633	0.999842
402163772000	0.807814	0.85844	0.13826	0.0115612	0.00351991	0.0129534	0.999843
402180402000	0.807794	0.858451	0.138333	0.0115698	0.00336119	0.0130492	0.999842
402188797000	0.80781	0.858437	0.138287	0.0112933	0.00370161	0.0130178	0.999845
402197044000	0.807795	0.858437	0.138336	0.0115541	0.00337856	0.0130568	0.999842
402205455000	0.807813	0.858433	0.138288	0.0109927	0.00381977	0.0129489	0.999848
402213765000	0.807796	0.858436	0.138286	0.0118882	0.00380373	0.0130588	0.999837
402222070000	0.807802	0.858437	0.138318	0.0112748	0.00358779	0.0129816	0.999846
402230453000	0.80782	0.858428	0.138248	0.0118203	0.00335496	0.0130697	0.999839
402247093000	0.807808	0.858427	0.138253	0.0115195	0.00416299	0.0130014	0.99984
402255441000	0.807812	0.858429	0.138291	0.0118354	0.00362008	0.0130014	0.999839
402263742000	0.807806	0.858446	0.138287	0.0113833	0.00368408	0.012951	0.999845
402280462000	0.807801	0.85844	0.138311	0.0115655	0.00387591	0.0130469	0.99984
402288811000	0.807821	0.858432	0.138265	0.0119207	0.00357067	0.0131397	0.999836
402297065000	0.8078	0.858436	0.138306	0.0114329	0.00339786	0.0132289	0.999841
402305451000	0.807799	0.858425	0.138278	0.011773	0.00371758	0.0132539	0.999836
402313794000	0.8078	0.858433	0.138284	0.0116645	0.00307799	0.0131478	0.999841
402330410000	0.807812	0.858434	0.138292	0.0108406	0.00382918	0.0127742	0.999852
402338763000	0.807818	0.858456	0.138344	0.0121007	0.00354072	0.0129913	0.999836
402347073000	0.807851	0.858458	0.138298	0.0115295	0.0041828	0.0128494	0.999842
402355424000	0.807863	0.858466	0.13834	0.0114296	0.00400593	0.0129733	0.999842
402363818000	0.807887	0.858476	0.138363	0.0110238	0.0039218	0.0130501	0.999846
402372113000	0.807881	0.858457	0.138432	0.0116904	0.00419095	0.0131353	0.999837
402380444000	0.807888	0.858443	0.138393	0.0119167	0.00394634	0.0131335	0.999835
402388765000	0.807891	0.858424	0.1384	0.0108887	0.00388591	0.0129794	0.999849
402397108000	0.807891	0.858446	0.138415	0.0112936	0.00398149	0.0128352	0.999846
402405454000	0.807907	0.858454	0.138407	0.0110982	0.00389062	0.0127812	0.999849
402413720000	0.807928	0.858448	0.138378	0.0113961	0.00443777	0.0128235	0.999843
402422117000	0.807903	0.858465	0.138487	0.0113031	0.00427933	0.0130439	0.999842
402430460000	0.807904	0.858471	0.13847	0.0119158	0.003972	0.0131375	0.999835
402438788000	0.807914	0.858484	0.138529	0.0110384	0.00381852	0.013079	0.999846
402447075000	0.807938	0.858484	0.138571	0.0113231	0.00428889	0.0131197	0.999841
402455415000	0.807959	0.858458	0.138609	0.0112825	0.0046808	0.013092	0.99984
402463745000	0.807992	0.858477	0.138623	0.0111336	0.0045629	0.013009	0.999843
402480367000	0.808093	0.858492	0.138754	0.0108282	0.00507319	0.0127546	0.999847
402488775000	0.808126	0.858512	0.138815	0.0108643	0.00463065	0.0128098	0.999848
402497086000	0.808177	0.858506	0.138882	0.010726	0.00501491	0.0128452	0.999847
402505428000	0.808202	0.8585	0.138937	0.010746	0.00517506	0.0128995	0.999846
402513768000	0.808235	0.858508	0.138976	0.0102749	0.00553626	0.0130799	0.999846
402530428000	0.808274	0.858515	0.139075	0.0100045	0.00525585	0.0130371	0.999851
402547093000	0.808284	0.858483	0.139237	0.0106866	0.00504582	0.0128012	0.999848
402555436000	0.808274	0.858496	0.139356	0.00992881	0.00478453	0.012789	0.999857
402563757000	0.808252	0.858496	0.139428	0.0100543	0.00517893	0.0125878	0.999857
402572102000	0.808245	0.858528	0.139428	0.0100346	0.00457899	0.0127763	0.999858
402580410000	0.808204	0.858529	0.139566	0.0101076	0.0051908	0.0127988	0.999854
402588795000	0.808157	0.85855	0.139603	0.0102485	0.00493959	0.01285	0.999853
402597086000	0.808145	0.858561	0.139653	0.0101976	0.00514279	0.0129861	0.99985
402605411000	0.808112	0.858587	0.139752	0.0105116	0.00522219	0.0130407	0.999846
402613788000	0.808077	0.858565	0.139785	0.0101957	0.00520347	0.0129744	0.99985
402622103000	0.808054	0.858544	0.139844	0.0106855	0.00477173	0.0128289	0.999849
402630449000	0.807998	0.858528	0.139988	0.0100234	0.00475738	0.012815	0.999856
402647089000	0.807935	0.858547	0.140181	0.0101942	0.00454141	0.0128798	0.999855
402663800000	0.807859	0.858579	0.140341	0.0108171	0.00483846	0.0128641	0.999847
402680386000	0.807793	0.858597	0.140487	0.0103347	0.00429524	0.0128229	0.999855
402697099000	0.807725	0.858559	0.140643	0.0104602	0.00314918	0.0127838	0.999859
402705420000	0.807688	0.858536	0.140661	0.0110934	0.00377957	0.0128429	0.999849
402713789000	0.807637	0.858557	0.140731	0.0110262	0.00390945	0.0127885	0.99985
402722102000	0.807609	0.858566	0.140763	0.0113315	0.00340965	0.012886	0.999847
402730453000	0.807545	0.858574	0.140831	0.011794	0.00328473	0.0128343	0.999843
402747095000	0.807407	0.8586	0.141032	0.0116964	0.0026627	0.012787	0.999846
402755438000	0.807377	0.858626	0.141065	0.0112859	0.00323845	0.0128666	0.999848
402763779000	0.807283	0.858631	0.141123	0.0112211	0.00268266	0.0128738	0.999851
402780430000	0.807185	0.858687	0.141281	0.0106971	0.00238049	0.0127098	0.999859
402797100000	0.807148	0.858763	0.141343	0.0104087	0.00263294	0.0127241	0.999861
402813733000	0.807113	0.858866	0.141399	0.0101278	0.00282557	0.0127508	0.999863
402830382000	0.807088	0.858945	0.141421	0.0103577	0.0027391	0.0127856	0.999861
402838763000	0.807083	0.858967	0.141469	0.010554	0.00295928	0.0129357	0.999856
402847086000	0.807061	0.858948	0.141559	0.0101614	0.00245698	0.012875	0.999862
402855464000	0.806998	0.858941	0.14173	0.0100611	0.00238916	0.012853	0.999864
402872153000	0.806861	0.85893	0.142136	0.00967677	0.00173816	0.0129095	0.999868
402880436000	0.80675	0.858941	0.142379	0.00938219	0.00083904	0.0129149	0.999872
402888785000	0.806656	0.8589	0.142686	0.0100651	0.000855388	0.0128121	0.999867
402897182000	0.80647	0.858882	0.143045	0.00912236	0.000637344	0.0128561	0.999876
402913781000	0.806027	0.858785	0.143923	0.00958655	-0.00182235	0.0128793	0.999869
402930388000	0.805413	0.858643	0.14501	0.0100239	-0.00542994	0.0132018	0.999848
402938793000	0.805027	0.858585	0.145477	0.0101074	-0.00664936	0.0134988	0.999836
402947110000	0.804558	0.858469	0.146336	0.0114708	-0.00925486	0.0133449	0.999802
402955395000	0.804046	0.858353	0.147	0.0117461	-0.0102444	0.0131339	0.999792
402963748000	0.803483	0.858272	0.147773	0.0114677	-0.0111343	0.012672	0.999792
402980410000	0.80213	0.85818	0.149472	0.011344	-0.0135402	0.0124618	0.999766
402997090000	0.800642	0.858045	0.151311	0.0114129	-0.0170623	0.012245	0.999714
403013759000	0.799158	0.857818	0.153319	0.0105894	-0.0207255	0.0117543	0.99966
403030452000	0.797623	0.857563	0.155505	0.00869894	-0.0262688	0.0110834	0.999556
403047052000	0.796005	0.857358	0.158173	0.00902841	-0.0316571	0.0106917	0.999401
403055419000	0.795221	0.857186	0.159359	0.0093303	-0.030872	0.010594	0.999424
403063739000	0.794453	0.856985	0.160892	0.00940911	-0.0327852	0.0103404	0.999365
403072127000	0.793653	0.85686	0.162178	0.0100493	-0.0307063	0.0103087	0.999425
403080453000	0.792895	0.856773	0.163835	0.00931723	-0.0316776	0.0102381	0.999402
403097082000	0.791271	0.856519	0.167111	0.00922714	-0.0309406	0.0106438	0.999422
403105441000	0.790454	0.856251	0.168894	0.00979387	-0.0330017	0.0101815	0.999355
403113764000	0.789601	0.856033	0.170566	0.0086124	-0.0314931	0.00976061	0.999419
403122150000	0.788763	0.855784	0.172553	0.00880998	-0.0316869	0.0094738	0.999414
403130461000	0.787901	0.855549	0.174334	0.00963373	-0.0291141	0.00950753	0.999484
403147098000	0.786182	0.855033	0.178417	0.00835993	-0.0283291	0.00937343	0.99952
