#Time	 Roll 	 Pitch 	 Yaw
1399576489502564653	-0.0592369	-0.0101484	0.378847
1399576489543567857	-0.0592502	-0.0101295	0.378918
1399576489560505699	-0.0592872	-0.010102	0.378998
1399576489582488201	-0.0592788	-0.0100898	0.379048
1399576489617448231	-0.0592994	-0.0100576	0.37907
1399576489652412164	-0.0593069	-0.0100555	0.379119
1399576489765273051	-0.0593301	-0.0100279	0.379186
1399576489781607571	-0.0593186	-0.00999782	0.379173
1399576489817512662	-0.0592815	-0.00997304	0.37909
1399576489847478269	-0.0592799	-0.00994625	0.379004
1399576489968254384	-0.0592613	-0.00992649	0.37855
1399576489985388777	-0.0592602	-0.00989696	0.378423
1399576490002419102	-0.0592594	-0.00989984	0.378399
1399576490083284218	-0.0592581	-0.00988627	0.378334
1399576490105275802	-0.0592792	-0.00988775	0.378189
1399576490142359070	-0.0592925	-0.0098959	0.378021
1399576490190298777	-0.0592958	-0.00990888	0.377849
1399576490206279956	-0.0593146	-0.00990446	0.377686
1399576490288286648	-0.0593735	-0.00993932	0.377544
1399576490306301805	-0.0593971	-0.00994152	0.377529
1399576490321243163	-0.0594366	-0.00993166	0.377517
1399576490437263077	-0.0594638	-0.00991403	0.37745
1399576490465300505	-0.0594864	-0.00995136	0.377363
1399576490491010526	-0.0594977	-0.00994272	0.377284
1399576490561146056	-0.0595339	-0.00993887	0.37721
1399576490578029441	-0.0595518	-0.009953	0.377088
1399576490631111510	-0.0595645	-0.0099478	0.376921
1399576490647133814	-0.0595745	-0.0099647	0.376797
1399576490761032406	-0.0595817	-0.009992	0.376631
1399576490777946678	-0.0595425	-0.00999098	0.376481
1399576490793999655	-0.059538	-0.010013	0.376479
1399576490886986096	-0.0594985	-0.010041	0.37654
1399576490904009536	-0.0594809	-0.0100598	0.376525
1399576490919982005	-0.0594706	-0.0100783	0.376375
1399576490945001275	-0.0594605	-0.0100758	0.376293
1399576490981920788	-0.0594685	-0.010086	0.376204
1399576491022896749	-0.0594454	-0.0100727	0.376116
1399576491125990859	-0.0594619	-0.0101027	0.376365
1399576491142853246	-0.0594439	-0.0101059	0.376523
1399576491169869306	-0.0594339	-0.0100805	0.376603
1399576491197846005	-0.0594408	-0.0101085	0.376603
1399576491320749376	-0.0594384	-0.0101145	0.376587
1399576491336821293	-0.0594353	-0.0101361	0.376499
1399576491353759556	-0.0594185	-0.0101293	0.376413
1399576491370763889	-0.0594108	-0.0101399	0.376267
1399576491447721142	-0.0594188	-0.0101288	0.376098
1399576491476783238	-0.059401	-0.0101394	0.376032
1399576491518699762	-0.0593738	-0.0101439	0.376085
1399576491535718564	-0.0593546	-0.0101208	0.376112
1399576491560568216	-0.059338	-0.0101079	0.376067
1399576491604722588	-0.0593274	-0.0100776	0.375998
1399576491704726297	-0.0592898	-0.0100374	0.375891
1399576491744589378	-0.0593236	-0.0100378	0.375698
1399576491761734359	-0.0593419	-0.0100532	0.375475
1399576491784668554	-0.0593229	-0.0100683	0.375543
1399576491819500642	-0.0593169	-0.0100691	0.375687
1399576491853639470	-0.0593319	-0.0100983	0.375839
1399576491923652368	-0.0593064	-0.0101259	0.376052
1399576491966600370	-0.059273	-0.0101417	0.376239
1399576491992608151	-0.0592564	-0.0101544	0.376293
1399576492015565895	-0.0592319	-0.0101411	0.376336
1399576492123590879	-0.0592436	-0.0101509	0.376362
1399576492140548927	-0.0592542	-0.0101467	0.376467
1399576492182478373	-0.0592577	-0.0101554	0.376562
1399576492204547679	-0.0592408	-0.0101723	0.376611
1399576492221505095	-0.059246	-0.0101665	0.376646
1399576492248533014	-0.0592634	-0.010169	0.376662
1399576492334524207	-0.0592607	-0.010154	0.376656
1399576492351389354	-0.0592766	-0.0101576	0.376658
1399576492393442505	-0.0592892	-0.0101444	0.376561
1399576492410363432	-0.0593081	-0.0101306	0.376469
1399576492493377454	-0.0593075	-0.0101213	0.376442
1399576492510369432	-0.0593219	-0.0101267	0.376511
1399576492527220037	-0.0593009	-0.0101369	0.376563
1399576492636262356	-0.0593106	-0.0101734	0.376691
1399576492654245747	-0.0593103	-0.010203	0.376771
1399576492671225101	-0.0593122	-0.0102398	0.376857
1399576492687175919	-0.0593462	-0.0102366	0.376939
1399576492764196850	-0.0593615	-0.0102356	0.376998
1399576492780237905	-0.0593674	-0.0102068	0.377041
1399576492844029478	-0.0593848	-0.0101998	0.377036
1399576492861017755	-0.0594088	-0.0102101	0.37704
1399576492941019743	-0.059446	-0.010206	0.377
1399576492956967069	-0.0594437	-0.0101931	0.376956
1399576493031963922	-0.0594262	-0.01017	0.376856
1399576493089931163	-0.0594177	-0.010156	0.376655
1399576493105890954	-0.0594116	-0.0101525	0.376605
1399576493147882378	-0.0593784	-0.0101605	0.376528
1399576493183840117	-0.0593628	-0.0101695	0.376597
1399576493243843864	-0.0593421	-0.0101378	0.376683
1399576493295723949	-0.0593404	-0.0101134	0.377028
1399576493347719424	-0.0593535	-0.0101328	0.377217
1399576493363718910	-0.0593633	-0.0101521	0.377219
1399576493467732974	-0.0593497	-0.0101646	0.377208
1399576493512682277	-0.0593652	-0.0102044	0.377226
1399576493528710219	-0.0593523	-0.0102408	0.377388
1399576493564681412	-0.0593369	-0.0102442	0.377541
1399576493580579595	-0.0593231	-0.010263	0.377745
1399576493700583150	-0.0593272	-0.0102654	0.377918
1399576493717586979	-0.0593468	-0.0102891	0.378015
1399576493777531295	-0.0593362	-0.0102864	0.377895
1399576493793557623	-0.0593107	-0.0102839	0.377834
1399576493822512843	-0.0592555	-0.0102837	0.37765
1399576493874552153	-0.0592646	-0.0102692	0.377614
1399576493932529612	-0.0592528	-0.0102617	0.377727
1399576493948518464	-0.0592555	-0.0102524	0.377812
1399576493992525718	-0.0592369	-0.0102429	0.377683
1399576494008550948	-0.0592464	-0.0102164	0.377489
1399576494119438775	-0.0592453	-0.0101941	0.377413
1399576494136461953	-0.0592186	-0.0101779	0.377387
1399576494197415036	-0.0592162	-0.0101811	0.377384
1399576494213415092	-0.0592072	-0.010189	0.377237
1399576494330381328	-0.0591998	-0.0101788	0.377002
1399576494347338457	-0.0591785	-0.0101847	0.377226
1399576494407330858	-0.0591495	-0.0102134	0.377395
1399576494424280463	-0.0591531	-0.0101885	0.377589
1399576494454296151	-0.059144	-0.0101818	0.377891
1399576494507281255	-0.0591554	-0.01016	0.377876
1399576494542289475	-0.0591802	-0.0101315	0.377891
1399576494582248435	-0.059169	-0.0101027	0.377967
1399576494620230690	-0.0591855	-0.0100896	0.378095
1399576494657183652	-0.0592092	-0.0100775	0.378219
1399576494703154464	-0.0592188	-0.0100869	0.378327
1399576494725182605	-0.0592343	-0.0100985	0.378426
1399576494820180986	-0.0592418	-0.0101094	0.378619
1399576494836155026	-0.0592455	-0.0101105	0.378855
1399576496807245506	-0.0591622	-0.00987919	0.379101
1399576496823247489	-0.0590728	-0.00963011	0.379203
1399576496858252143	-0.0588666	-0.00912489	0.379406
1399576496900200280	-0.058727	-0.0088813	0.379513
1399576496918181591	-0.0585948	-0.00864625	0.379596
1399576497047117234	-0.0584562	-0.0084174	0.379689
1399576497064077632	-0.0583752	-0.00817622	0.379781
1399576497081104447	-0.058258	-0.00790791	0.379871
1399576497175022231	-0.0581322	-0.00767172	0.379943
1399576497191022289	-0.0579938	-0.00740447	0.380015
1399576497207993931	-0.0578965	-0.00715326	0.380107
1399576497230019991	-0.0577964	-0.00692346	0.380228
1399576497247029843	-0.0577054	-0.00666856	0.380258
1399576497277021844	-0.0576071	-0.006428	0.380317
1399576497338973521	-0.0574945	-0.00616925	0.380386
1399576497374947032	-0.0573848	-0.00593901	0.380508
1399576497406975703	-0.0572838	-0.00569456	0.380596
1399576497480828245	-0.0571617	-0.00547682	0.380653
1399576497497889937	-0.0570882	-0.00522857	0.380698
1399576497566933827	-0.0569732	-0.00499918	0.380791
1399576497585865598	-0.0568448	-0.00473481	0.380894
1399576497602845883	-0.0567286	-0.00448943	0.381007
1399576497679815827	-0.0566133	-0.00423341	0.381101
1399576497696788006	-0.0564852	-0.00400838	0.381194
1399576497731850966	-0.0563869	-0.00376773	0.381307
1399576497778852300	-0.0562941	-0.00353236	0.381434
1399576497834896618	-0.056184	-0.00332189	0.381558
1399576497852925788	-0.0561082	-0.00310396	0.381665
1399576497885872032	-0.0560207	-0.00285798	0.381734
1399576497994717939	-0.0559138	-0.00260753	0.381835
1399576498034744293	-0.0558208	-0.00238339	0.381946
1399576498099694265	-0.0557246	-0.00215164	0.382045
1399576498116607983	-0.0556076	-0.00192266	0.382143
1399576498132638856	-0.055494	-0.00170262	0.382272
1399576498151640904	-0.055397	-0.00148281	0.38239
1399576498174620706	-0.0552926	-0.00126796	0.382469
1399576498230608842	-0.0551829	-0.00106394	0.382585
1399576498247587652	-0.0550908	-0.000850691	0.38269
1399576498324516750	-0.0549996	-0.000636214	0.382777
1399576498344543407	-0.0548907	-0.000393128	0.382857
1399576498360497241	-0.0547682	-0.000183472	0.382939
1399576498452483538	-0.0546859	3.39877e-05	0.383018
1399576498469514079	-0.0546113	0.000275487	0.38307
1399576498485469257	-0.0544882	0.000457881	0.383136
1399576498521457234	-0.0543929	0.000668712	0.383189
1399576498550447611	-0.0543254	0.000874691	0.383246
1399576498637481499	-0.0542262	0.00106489	0.383306
1399576498679434480	-0.0541031	0.00126463	0.383396
1399576498696444183	-0.0540111	0.00145068	0.383461
1399576498713446678	-0.0539377	0.0016254	0.383527
1399576498837385789	-0.0538598	0.00185972	0.383659
1399576498854371209	-0.0537667	0.00206664	0.383732
1399576498919267942	-0.0535599	0.0024786	0.383948
1399576498935223871	-0.0534977	0.00267656	0.384054
1399576498969273425	-0.0534459	0.00288413	0.384101
1399576499048325746	-0.0533508	0.00308837	0.384168
1399576499066310839	-0.0532576	0.00327171	0.384219
1399576499118342169	-0.0531748	0.00346264	0.384306
1399576499134321293	-0.0531023	0.00365196	0.384366
1399576499205253638	-0.0529987	0.00381916	0.384413
1399576499223243056	-0.0528973	0.00402895	0.384496
1399576499240326687	-0.0528129	0.00422087	0.384531
1399576499314324806	-0.0527312	0.00442739	0.384571
1399576499333309017	-0.0526347	0.00463762	0.384618
1399576499365314606	-0.0525323	0.0048455	0.384656
1399576499471148181	-0.0524413	0.00504487	0.384715
1399576499488140700	-0.0523501	0.00521631	0.384777
1399576499505036905	-0.0522467	0.00539753	0.384878
1399576499553092255	-0.0521478	0.00558477	0.384962
1399576499569115989	-0.0520502	0.00575223	0.385037
1399576499596092740	-0.0519676	0.00596428	0.385127
1399576499639052391	-0.0518872	0.00615463	0.385218
1399576499691034363	-0.0518143	0.00634706	0.385349
1399576499755997527	-0.0517384	0.00655424	0.385494
1399576499773070021	-0.0516679	0.00673365	0.385567
1399576499834917630	-0.0515738	0.00693958	0.385665
1399576499852943520	-0.0514762	0.00713431	0.385766
1399576499869968563	-0.051364	0.00730116	0.385874
1399576499994982168	-0.0513258	0.00749819	0.385937
1399576500034878242	-0.051249	0.0076629	0.385973
1399576500052893836	-0.0511652	0.0078554	0.386033
1399576500075803843	-0.0510778	0.00803145	0.38608
1399576500091819183	-0.0510009	0.00821523	0.386128
1399576500126797834	-0.0509223	0.00839239	0.38618
1399576500195779511	-0.0508397	0.00856595	0.386218
1399576500216008365	-0.0507345	0.00874164	0.386272
1399576500247903533	-0.0506447	0.00893813	0.38631
1399576500324949972	-0.0505417	0.0091069	0.386368
1399576500344825257	-0.0504662	0.00928181	0.386409
1399576500362829183	-0.0504319	0.00945122	0.386474
1399576500405829777	-0.0503494	0.00962191	0.386527
1399576500438632054	-0.050254	0.00979835	0.386572
1399576500520727042	-0.0501852	0.00996454	0.386622
1399576500536701733	-0.0501013	0.0101376	0.386684
1399576500565669470	-0.050002	0.010296	0.386755
1399576500662614188	-0.049913	0.0104873	0.386829
1399576500678580574	-0.0498347	0.0106797	0.386894
1399576500741524479	-0.0497661	0.0108374	0.386959
1399576500758537951	-0.0496654	0.0110067	0.386997
1399576500774504772	-0.0496081	0.0111387	0.387012
1399576500791475752	-0.0495623	0.0113051	0.387045
1399576500859486113	-0.0495125	0.0114597	0.387087
1399576500882518218	-0.0494521	0.0116064	0.387132
1399576500953423019	-0.0494116	0.01178	0.387155
1399576500969470182	-0.049378	0.0119352	0.38717
1399576501049408078	-0.0492976	0.0120919	0.387226
1399576501089489082	-0.0492384	0.0122595	0.387292
1399576501117391147	-0.0491699	0.0124101	0.387365
1399576501134332460	-0.0491122	0.0125543	0.387377
1399576501203405818	-0.049045	0.0127003	0.387404
1399576501221344643	-0.0489778	0.0128677	0.387411
1399576501238315822	-0.0488928	0.0130383	0.387453
1399576501294343039	-0.0487996	0.013188	0.387521
1399576501363324595	-0.0487304	0.0133393	0.387557
1399576501380292003	-0.048664	0.0134873	0.387586
1399576501396281936	-0.0486106	0.0136215	0.387623
1399576501428281133	-0.0485735	0.0137781	0.387667
1399576501500233388	-0.048511	0.0139335	0.387724
1399576501525229903	-0.0484508	0.0140619	0.387802
1399576501555272339	-0.0483743	0.0141975	0.387859
1399576501644183538	-0.0483163	0.0143398	0.38794
1399576501661115433	-0.0482431	0.0144711	0.387958
1399576501679108877	-0.0481774	0.0146201	0.388024
1399576501734153899	-0.0481309	0.0147891	0.388047
1399576501751153156	-0.0480793	0.0149123	0.388122
1399576501887061751	-0.0480318	0.0150449	0.388165
1399576501904013397	-0.0480105	0.0151746	0.388218
1399576501920995576	-0.0479576	0.0153049	0.388241
1399576501969006625	-0.0478856	0.0154633	0.388298
1399576501984989258	-0.0478195	0.0155895	0.388294
1399576502043068549	-0.0477695	0.0157627	0.388368
1399576502061040993	-0.0477161	0.0159098	0.388411
1399576502076959492	-0.0476544	0.0160646	0.388487
1399576502155923992	-0.0475852	0.0162	0.388528
1399576502206081767	-0.0474706	0.0164822	0.388614
1399576502228024348	-0.0474529	0.0166295	0.388668
1399576502266921209	-0.0473987	0.0167812	0.38875
1399576502356973759	-0.0473293	0.016908	0.38883
1399576502402905331	-0.0472745	0.0170424	0.388887
1399576502428863554	-0.0471382	0.0172972	0.389008
1399576502475499263	-0.0470687	0.0174243	0.38906
1399576502565766142	-0.0470194	0.0175564	0.389136
1399576502589628687	-0.0469407	0.0176816	0.389206
1399576502646760445	-0.046781	0.0179303	0.389371
1399576502683751975	-0.0467469	0.0180523	0.389434
1399576502713723564	-0.0467262	0.0181763	0.389511
1399576502830571638	-0.0466721	0.0182688	0.389539
1399576502870487246	-0.0466261	0.0184059	0.389587
1399576502888465081	-0.0465812	0.0185253	0.389621
1399576502910458781	-0.0465221	0.0186649	0.389633
1399576502927453553	-0.046453	0.0188071	0.389626
1399576502954480286	-0.04642	0.0189389	0.38963
1399576503040410374	-0.046365	0.0190741	0.38966
1399576503080420248	-0.0463144	0.0191805	0.389686
1399576503098408056	-0.0462574	0.0192909	0.389731
1399576503115340453	-0.0461966	0.0194245	0.389768
1399576503151402056	-0.0461488	0.019554	0.389793
1399576503207371101	-0.0461049	0.0196579	0.389875
1399576503307350267	-0.046052	0.0197814	0.389907
1399576503333306785	-0.0460154	0.0199151	0.389951
1399576503352332983	-0.0459903	0.0200186	0.389977
1399576503382293427	-0.0459499	0.0201567	0.390034
1399576503400314927	-0.0459038	0.0202658	0.390093
1399576503471308291	-0.0458458	0.0203843	0.390118
1399576503514243602	-0.0457879	0.0205205	0.390139
1399576503531220457	-0.0457466	0.0206466	0.390146
1399576503566162816	-0.0456887	0.0207731	0.390206
1399576503673199258	-0.0456382	0.020874	0.390281
1399576503690149733	-0.0455669	0.0209892	0.390329
1399576503742218820	-0.045512	0.0210928	0.390365
1399576503758156612	-0.0454538	0.0212105	0.390412
1399576503789126972	-0.0453618	0.0214401	0.390449
1399576503883063830	-0.0453237	0.0215665	0.390479
1399576503900062755	-0.0452776	0.0217003	0.390529
1399576503942034412	-0.0452108	0.0218283	0.390538
1399576503958997791	-0.0451703	0.0219303	0.390568
1399576504038050319	-0.0451255	0.0220378	0.390581
1399576504056002951	-0.045053	0.0221499	0.390624
1399576504080995150	-0.0449879	0.0222798	0.390634
1399576504184935363	-0.0449393	0.0224014	0.390637
1399576504202937465	-0.04491	0.0225195	0.390634
1399576504218902444	-0.0448802	0.0226157	0.390666
1399576504235978037	-0.0448489	0.0227292	0.390647
1399576504314858704	-0.0448003	0.0228334	0.390642
1399576504334835509	-0.0447279	0.0229456	0.390692
1399576504375827613	-0.0446902	0.0230468	0.39071
1399576504395816424	-0.044655	0.0231445	0.390758
1399576504427767664	-0.0445685	0.0232571	0.390763
1399576504522757204	-0.0445108	0.0233666	0.390776
1399576504538783388	-0.0444488	0.0234456	0.390784
1399576504605750751	-0.044405	0.0235854	0.390813
1399576504622749864	-0.0443447	0.0237113	0.390859
1399576504688630835	-0.044304	0.0238475	0.390895
1399576504705699663	-0.0442625	0.0239716	0.390912
1399576504723574760	-0.0442201	0.0240629	0.390954
1399576504753625913	-0.0441746	0.0241641	0.390982
1399576504865612837	-0.0441431	0.0242755	0.391041
1399576504936504892	-0.0440921	0.0243768	0.391098
1399576504952591435	-0.0440649	0.0244851	0.391149
1399576504969493587	-0.0440159	0.0246028	0.391208
1399576505045588194	-0.0439762	0.0247096	0.391023
1399576505085444874	-0.0439099	0.0248464	0.391426
1399576505176381618	-0.043855	0.0250697	0.391399
1399576505193369045	-0.0437464	0.0252226	0.391735
1399576505267377218	-0.0437395	0.0252388	0.391403
1399576505283368385	-0.043299	0.0257853	0.392149
1399576505385286211	-0.0433559	0.0260282	0.392522
1399576505401302783	-0.043176	0.0258989	0.392384
1399576505476311099	-0.0424943	0.0262192	0.39297
1399576505493322984	-0.0420933	0.0260394	0.394051
1399576505510309031	-0.041363	0.0246925	0.394671
1399576505607271886	-0.0402542	0.0225187	0.39529
1399576505623272610	-0.0366833	0.0180031	0.395936
1399576505700177445	-0.031599	0.0135038	0.397502
1399576505717247645	-0.0240668	0.0106686	0.40071
1399576505793229554	-0.0159241	0.0109109	0.405229
1399576505811162408	-0.0128328	0.0137284	0.410871
1399576505911156335	-0.0143481	0.0132665	0.417761
1399576505927140448	-0.0208212	0.0160082	0.425369
1399576505944062304	-0.030503	0.0233556	0.433102
1399576506016055818	-0.0350766	0.0292442	0.440818
1399576506033118195	-0.0369726	0.0339473	0.448526
1399576506136058622	-0.0404177	0.0390511	0.455498
1399576506152958966	-0.0460578	0.0414548	0.461942
1399576506226976584	-0.0510433	0.0389026	0.467616
1399576506242918871	-0.0530543	0.0369074	0.472045
1399576506259967495	-0.0523788	0.0373987	0.474423
1399576506331893336	-0.0498605	0.0383682	0.475724
1399576506437890163	-0.0436966	0.036301	0.476669
1399576506454891671	-0.03313	0.0275448	0.476882
1399576506470887689	-0.0254044	0.0172569	0.477044
1399576506548834249	-0.0257396	0.017892	0.477126
1399576506569811537	-0.0300953	0.0301354	0.477539
1399576506670836000	-0.0377144	0.0532862	0.478714
1399576506687792579	-0.0397213	0.0577445	0.478876
1399576506761786999	-0.0417206	0.0595984	0.478986
1399576506778714994	-0.0443751	0.0594693	0.479208
1399576506795712087	-0.0532933	0.0638566	0.47898
1399576506869658810	-0.0662989	0.0711083	0.478268
1399576506909691907	-0.0765102	0.0748464	0.477105
1399576506980617921	-0.0823609	0.0707998	0.475531
1399576506997636655	-0.0831443	0.0628892	0.474453
1399576507014606663	-0.08106	0.0567528	0.472855
1399576507089569556	-0.0803011	0.0537216	0.471096
1399576507186546759	-0.0739543	0.0467829	0.469266
1399576507202516354	-0.0587532	0.0340567	0.467515
1399576507219471876	-0.0417058	0.0203058	0.465859
1399576507290487339	-0.0298336	0.00936852	0.46411
1399576507314446554	-0.0241926	0.00319008	0.462231
1399576507330472286	-0.0194917	0.00232704	0.460853
1399576507429380694	-0.0145105	0.00627609	0.460022
1399576507445414631	-0.010956	0.0178712	0.460742
1399576507522409479	-0.00921535	0.030964	0.461703
1399576507539337365	-0.0121836	0.042383	0.462937
1399576507615409941	-0.0173436	0.0503853	0.463962
1399576507655398082	-0.0238564	0.0557951	0.464539
1399576507727359035	-0.0349954	0.0632965	0.465255
1399576507746290017	-0.0477519	0.0723254	0.465913
1399576507766243587	-0.0610995	0.0744862	0.466879
1399576507839295848	-0.0742723	0.0669263	0.46819
1399576507856362809	-0.0838801	0.0567528	0.469538
1399576507957421009	-0.0867597	0.0499999	0.470803
1399576507974375820	-0.0841113	0.0465587	0.471844
1399576508047340925	-0.072626	0.037415	0.472647
1399576508064267101	-0.0510829	0.0200335	0.473136
1399576508081309423	-0.0260925	0.00183067	0.472675
1399576508188250420	-0.00338812	-0.00719287	0.471807
