#curr_Time	 dx[0]	 dx[1]	 dx[2]	 ddx[0]	 ddx[1]	 ddx[2]	 Fext[2]	 rpycmd[0]	 rpycmd[1]	 rpycmd[2]
1400061966639303656	-1.031160355e-05	7.921457291e-05	1.362711191e-05	0.0001339273127	-0.02224603152	0.004794950235	-2.452500112	-0.01367525575	4.988724995e-05	0.01010845893
1400061966647495656	-5.257129669e-05	-2.717971802e-05	-8.031725883e-06	0.005158614668	0.01298748545	0.002643880966	-2.452500108	0.00793335723	-0.003272114231	0.01032622895
1400061966655941656	2.39610672e-05	-7.766485214e-05	-1.706182957e-05	-0.009061397318	0.005977417078	0.001069160198	-2.452500099	0.003761424997	0.005520448218	0.01024851307
1400061966664221656	2.175569534e-05	3.302097321e-05	0.009302355349	0.0002951423882	-0.01332459904	-0.0003257364163	-2.45250475	-0.008145301774	-8.348648917e-05	0.01021480074
1400061966672536656	-3.82065773e-05	5.298852921e-05	0.009360581636	0.007211469534	-0.002401433692	-0.007002688172	-2.452509431	-0.001537577056	-0.004395186142	0.01008277997
1400061966680865656	-2.485513687e-05	-1.430511475e-05	0.01861921698	-0.001574352369	0.00812938314	0.00697277086	-2.45251874	0.004971367942	0.0008930118945	0.01028819144
1400061966697517656	-2.056360245e-05	-4.130601883e-05	0.02796877921	-0.0002434030612	0.001642970663	-0.001972280687	-2.452532725	0.00102150259	0.0001244137891	0.01034383367
1400061966705887656	2.562999725e-06	-1.311302185e-06	0.02796485275	-0.002763060446	-0.004778385461	0.0004691149661	-2.452546707	-0.002878620383	0.001705635683	0.0101110088
1400061966714176656	2.384185791e-06	3.278255463e-06	0.03727856278	5.752581471e-05	-0.0005033508787	0.0003622328645	-2.452565346	-0.0003064964431	-3.0172243e-05	0.0102872466
1400061966722549656	-4.33921814e-05	2.002716064e-05	0.03731734306	0.005467126057	-0.002000341695	-0.004631574077	-2.452584005	-0.001252992924	-0.003312054761	0.01025262996
1400061966730851656	-7.033348083e-06	-5.406141281e-05	0.03725766391	-0.004379541082	0.008924212401	0.007188550013	-2.452602634	0.005464833184	0.002591691783	0.01037044608
1400061966747499656	1.907348633e-05	-1.126527786e-05	0.04657824337	-0.001553840205	-0.002549157203	-0.0002318229338	-2.452625923	-0.001519104839	0.0009629823394	0.01015271215
1400061966755953656	-1.311302185e-05	-8.702278137e-05	0.04661614448	0.003807321338	0.008961306334	-0.00448329714	-2.452649231	0.005418860337	-0.002354603063	0.0103843361
1400061966764277656	2.133846283e-05	-3.033876419e-05	0.05591595173	-0.004110099101	-0.006759466117	0.002030883027	-2.452677189	-0.004018784585	0.002524067575	0.01017568835
1400061966780835656	-3.159046173e-05	-3.111362457e-05	0.06526467204	0.003210989359	6.839551325e-05	-0.00193307319	-2.452709821	3.932698568e-05	-0.0019410401	0.01042061261
1400061966797530656	-8.404254913e-06	-3.212690353e-05	0.07457947731	-0.001374528733	8.568490803e-05	0.0001151390952	-2.452747111	7.858149798e-05	0.0008149027487	0.0101081501
1400061966805913656	9.715557098e-06	-1.436471939e-05	0.07451027632	-0.002161485737	-0.002118824834	0.008254884673	-2.452784366	-0.001246491138	0.001312439024	0.0101572687
1400061966814191656	5.525350571e-05	-2.360343933e-05	0.07456163317	-0.005501152074	0.001116071429	-0.006204097062	-2.452821647	0.0007121088147	0.003303793385	0.009991063291
1400061966822627656	3.933906555e-05	-1.919269562e-05	0.08388412744	0.001914761326	-0.0004804567165	-0.000685357375	-2.452863589	-0.0002856761564	-0.001113285413	0.01002152294
1400061966830875656	-2.467632294e-05	-7.331371307e-05	0.08386849612	0.007761237173	0.006561641856	0.001895143807	-2.452905523	0.003905582	-0.004676129552	0.009901916822
1400061966839215656	1.335144043e-05	-1.466274261e-05	0.09318231046	-0.004523884394	-0.006982361854	0.0003475100769	-2.452952115	-0.004108452926	0.002734178553	0.009986575572
1400061966847552656	1.633167267e-05	-0.0001060962677	0.09320665151	-0.0003574799096	0.01096748363	-0.002919717162	-2.452998718	0.006567463271	0.0001540141324	0.01029780433
1400061966855941656	2.580881119e-05	5.602836609e-06	0.09318692237	-0.001129678574	-0.01331457641	0.002351720806	-2.453045311	-0.007902839348	0.0007702314252	0.01062322972
1400061966864269656	-6.425380707e-05	7.271766663e-06	0.102487646	0.0108431148	-0.0001574577727	0.001921700544	-2.453096555	-0.0001650408562	-0.006456297357	0.01045593963
1400061966872616656	-2.39610672e-05	-5.376338959e-05	0.1024779603	-0.004827192231	0.007312196515	0.001160382748	-2.453147794	0.004389289696	0.002797422827	0.01042675364
1400061966880865656	2.801418304e-05	2.51531601e-05	0.1117974147	-0.006272038846	-0.009516446037	-0.0003323891554	-2.453203693	-0.005590039079	0.003773483721	0.01020660208
1400061966889218656	7.963180542e-05	8.523464203e-06	0.1118177176	-0.006179534751	0.001990866277	-0.002430605109	-2.453259602	0.001205062827	0.003677802832	0.009919200522
1400061966897497656	-4.315376282e-05	-1.937150955e-05	0.1211138964	0.01485961123	0.003412526998	0.002480201584	-2.453320159	0.001932730876	-0.008791865685	0.00994728318
1400061966905928656	-2.092123032e-05	5.424022675e-06	0.1211296692	-0.002637011481	-0.002941010124	-0.001870828856	-2.453380723	-0.001716622319	0.001554929512	0.009933344446
1400061966914268656	4.589557648e-05	-4.005432129e-05	0.1211255267	-0.008011491953	0.005452960178	0.0004966982076	-2.453441286	0.003279765429	0.004706237746	0.01028106844
1400061966930851656	1.138448715e-05	-8.326768875e-05	0.1303914338	0.002095494148	0.002631049257	0.003063716681	-2.453506482	0.001580229652	-0.001240207593	0.01061078227
1400061966939271656	-3.373622894e-05	-3.612041473e-05	0.1397187486	0.005387076679	-0.005556971344	-0.001257397497	-2.453576341	-0.003260118505	-0.003134119131	0.01056258409
1400061966947503656	2.384185791e-06	9.35792923e-06	0.1396883205	-0.004387870362	-0.005524661859	0.003696382541	-2.453646186	-0.003213097588	0.002602869757	0.01020044574
1400061966955831656	1.847743988e-05	6.073713303e-05	0.1490190551	-0.001896596147	-0.006119206436	-0.001683676391	-2.453720695	-0.003589682809	0.001151624184	0.009939764471
1400061966964191656	3.731250763e-05	-2.688169479e-05	0.148993969	-0.002253023044	0.01048083504	0.003000762891	-2.453795192	0.006144141622	0.001276699055	0.009737072097
1400061966980851656	8.231401443e-05	-2.348423004e-05	0.1582891569	-0.002686864061	-0.0001824634715	0.001292002376	-2.453874337	-7.643908857e-05	0.001611154684	0.009939173861
1400061966997546656	4.142522812e-05	-7.581710815e-05	0.1675642282	0.002463441106	0.003156060779	0.00249423412	-2.453958119	0.001859440593	-0.001424909564	0.0107316605
1400061967014204656	1.186132431e-05	1.066923141e-05	0.1675172523	0.001774749889	-0.005191859051	0.002820009589	-2.454041877	-0.003028493685	-0.000990917253	0.01049162531
1400061967030829656	2.998113632e-05	-9.101629257e-05	0.1767022312	-0.001075577226	0.006141545963	0.007924763373	-2.454130228	0.003616574259	0.0006067894487	0.009326955488
1400061967039220656	-1.788139343e-07	-7.659196854e-05	0.1859839186	0.00362277661	-0.001676422117	0.00417418452	-2.45422322	-0.0009421695577	-0.002081899988	0.009144047114
1400061967047567656	2.706050873e-05	-8.463859558e-05	0.1859345958	-0.003263353328	0.0009640102828	0.005909025993	-2.454316188	0.0006229988505	0.001893821893	0.009291454536
1400061967064182656	5.9902668e-05	-2.998113632e-05	0.1950599104	-0.001962289601	-0.003264503724	0.01151948299	-2.454413718	-0.001852924607	0.00118545693	0.01041755366
1400061967072543656	-2.74181366e-06	0.0001193881035	0.1948979422	0.007492585833	-0.01786529029	0.01937218404	-2.454511167	-0.0104411625	-0.004221584634	0.0106597758
1400061967080857656	3.659725189e-05	0.0001314878464	0.2041767612	-0.004695744437	-0.001412307869	0.004557739734	-2.454613255	-0.0008563173551	0.002724680673	0.01082941149
1400061967089285656	0.0001416802406	0.0001430511475	0.2040403187	-0.01246852811	-0.001372033155	0.01618946081	-2.454715275	-0.0007936200383	0.007270070698	0.01084120881
1400061967097533656	0.0001000761986	-7.86781311e-06	0.2132322565	0.005072987426	0.01834802717	0.015127728	-2.454821891	0.01050493945	-0.002965187172	0.01053303814
1400061967105892656	0.0001503229141	1.323223114e-05	0.2130735815	-0.006011123788	-0.002524244153	0.01898263691	-2.454928428	-0.001421062439	0.003555839961	0.01046540958
1400061967114171656	0.000201523304	7.5340271e-05	0.2129194736	-0.006184305256	-0.007501799856	0.01861411087	-2.455034888	-0.004317159151	0.003712392668	0.009933376769
1400061967122611656	0.0001525878906	-2.044439316e-05	0.2221473381	0.005826271186	0.01139124294	0.01053054379	-2.455145962	0.006489639598	-0.003307526479	0.009950832052
1400061967130853656	3.701448441e-05	0.0001060366631	0.2219521552	0.01402267928	-0.01534611936	0.02368180306	-2.455256938	-0.008950203638	-0.007932617661	0.01044366543
1400061967139277656	0.0001077055931	5.370378494e-05	0.2311147749	-0.008363286446	0.006261851527	0.01829203577	-2.455372495	0.003596615206	0.004802315112	0.01037381005
1400061967147508656	8.136034012e-05	2.22325325e-05	0.2309944853	0.003200764708	0.003823537931	0.0146143513	-2.455487992	0.002149634584	-0.001803656844	0.01091850665
1400061967155951656	0.0002048611641	-3.606081009e-05	0.2401900291	-0.0145991585	0.006946601531	0.01435119165	-2.455608087	0.004062254654	0.00838030076	0.01064017773
1400061967164176656	9.721517563e-05	3.218650818e-06	0.2400013134	0.01308771523	-0.004775639167	0.02294426488	-2.455728088	-0.002807471284	-0.007380236457	0.01099586194
1400061967172606656	0.000177025795	-4.553794861e-05	0.2398307249	-0.009467447254	0.005783698173	0.02023587307	-2.455848003	0.003379135457	0.005462884016	0.01030329479
1400061967180871656	6.484985352e-05	-2.4497509e-05	0.2490087077	0.0136012231	-0.002495240293	0.01678517856	-2.455972508	-0.001482720271	-0.00767086497	0.01040093762
1400061967189244656	0.0001131296158	-7.659196854e-05	0.2488119751	-0.005766109513	0.006221703351	0.02349600644	-2.456096914	0.003616292553	0.003309607034	0.009856475401
1400061967197623656	0.0001231431961	5.549192429e-05	0.2580917925	-0.001166628728	-0.01572103346	0.004403312087	-2.45622596	-0.008891428101	0.000815465591	0.009884223174
1400061967214158656	0.0001437067986	0.0001101493835	0.267177023	-0.001225613888	-0.003280319525	0.01399948452	-2.456359548	-0.001904752055	0.0007919002796	0.01016799073
1400061967230846656	0.0001747012138	6.377696991e-05	0.2668749616	-0.001857302054	0.002778809612	0.01810065863	-2.456492986	0.001545281401	0.001132051926	0.01023114942
1400061967247523656	0.0001974105835	8.404254913e-05	0.2759540603	-0.001347429519	-0.001193743924	0.01424808429	-2.456630963	-0.0007102001728	0.0008763428686	0.01000855018
1400061967264164656	0.0001446604729	0.0002139210701	0.2849697098	0.003184188659	-0.007779592538	0.01809328348	-2.456773448	-0.004506854478	-0.001663070976	0.009859022686
1400061967280869656	-3.36766243e-05	0.0002917647362	0.293858625	0.01068992093	-0.004638483715	0.02560889019	-2.456920377	-0.002830050683	-0.00599215515	0.01030227077
1400061967297504656	7.313489914e-05	0.0003891587257	0.3027760834	-0.006406581437	-0.005829702459	0.02400094236	-2.457071765	-0.003444207581	0.003661098945	0.009973513011
1400061967305953656	0.0002409219742	0.0006331205368	0.3026997522	-0.01985862633	-0.02887437214	0.009034264067	-2.457223115	-0.0163267712	0.01136048814	0.009888453983
1400061967314225656	0.0001599788666	0.0005345344543	0.3023890257	0.009785271653	0.01191814382	0.03756395014	-2.457374309	0.006341953696	-0.005473333389	0.01010555145
1400061967322577656	0.0003178119659	0.0005957484245	0.3116593957	-0.01886900174	-0.007286403471	0.005548656904	-2.457530139	-0.004266603109	0.01069319539	0.01013710045
1400061967330925656	0.0001999735832	0.0004855394363	0.3114544973	0.01411578226	0.01320186211	0.02454464643	-2.457685866	0.007016778658	-0.00784099547	0.01039509114
1400061967339254656	0.000250518322	0.0006212592125	0.3207162023	-0.006032804717	-0.01625207534	0.006604418332	-2.457846224	-0.009306680827	0.003572715297	0.01005562197
1400061967347542656	0.0001861453056	0.0005980730057	0.3205210716	0.007766878578	0.002797514599	0.02354335069	-2.458006485	0.001179828315	-0.004230923468	0.01043199446
1400061967355959656	0.0002621412277	0.0007064342499	0.3297162801	-0.009000651503	-0.01282468912	0.014435742	-2.458171343	-0.007439310974	0.005196937374	0.009475510316
1400061967364200656	0.0001563429832	0.0007687807083	0.3296169639	0.01283813106	-0.007565456387	0.01205156951	-2.458336152	-0.004680381897	-0.006965601656	0.01023605712
1400061967372530656	8.368492126e-05	0.0007796883583	0.329492338	0.008722344658	-0.001309424998	0.01496089613	-2.458500898	-0.001203679372	-0.004769572294	0.009928085159
1400061967380857656	7.045269012e-05	0.0009343028069	0.3387066871	0.001617706007	-0.01852488118	0.01229295511	-2.458670251	-0.01073962751	-0.000744597341	0.01012748401
1400061967389188656	1.269578934e-05	0.0008956193924	0.3386029154	0.006932719	0.004643276193	0.01245599977	-2.458839553	0.002027481846	-0.003837591424	0.01029695904
1400061967397505656	6.979703903e-05	0.0009653568268	0.3478479087	-0.006836945304	-0.008334766655	0.008623222681	-2.459013477	-0.005071123096	0.003845011458	0.009953051631
1400061967405938656	-6.556510925e-05	0.0009443759918	0.3477719128	0.01605173876	0.002487984167	0.00901187447	-2.459187362	0.0007569248413	-0.008863049875	0.01028542137
1400061967414205656	-5.054473877e-05	0.001039028168	0.3477296084	-0.001816923343	-0.01144950107	0.005117306916	-2.459361227	-0.006843422854	0.001035133146	0.009611169684
1400061967430822656	-3.159046173e-06	0.0007540583611	0.3568404391	-0.002837281375	0.0171707534	0.01239158429	-2.459539648	0.009017276352	0.0014697842	0.009380371521
1400061967447512656	-1.621246338e-05	0.0008445382118	0.3658215404	0.0007963944402	-0.005396197306	0.02010851321	-2.459722558	-0.003425180025	-0.0004127185707	0.009564788347
1400061967455967656	-4.96506691e-05	0.0008550882339	0.3750614151	0.003990074162	-0.00120548177	0.00908781688	-2.459910089	-0.001144059896	-0.00219038017	0.009660744702
1400061967464268656	-0.0001128911972	0.0007213950157	0.3747516721	0.007618404802	0.01610563805	0.03731384812	-2.460097465	0.008408860955	-0.004333524053	0.01016018601
1400061967480839656	-2.753734589e-05	0.0008062720299	0.3835352659	-0.005136395028	-0.005096828959	0.03217170954	-2.460289232	-0.003201179357	0.002828333299	0.01024027901
1400061967497525656	-0.0001573562622	0.000892162323	0.3920710757	0.007794416026	-0.005126025205	0.046799985	-2.460485268	-0.003341747664	-0.004325349626	0.009947880823
1400061967514166656	-0.0003830194473	0.0008340477943	0.3911184818	0.01356075476	0.003492270441	0.05724413299	-2.460680827	0.001389891014	-0.007680840961	0.009358088789
1400061967522611656	-0.0003720521927	0.0006948709488	0.3998648524	-0.001270432794	0.01652974224	0.06753585444	-2.46088076	0.008715232487	0.0004053706136	0.0101953519
1400061967530878656	-0.0005604624748	0.0007363557816	0.3992185891	0.02279085194	-0.005018169233	0.07817456884	-2.461080369	-0.003295643711	-0.01285655377	0.00932557717
1400061967539291656	-0.0003072023392	0.0009074211121	0.4077121988	-0.03007481509	-0.02029075864	0.09783613654	-2.461284225	-0.01157753963	0.01659078756	0.00950525298
1400061967547524656	-0.0003626346588	0.0008810162544	0.4068319798	0.00673288544	0.003207170161	0.10691261	-2.461487641	0.001257418345	-0.003950905784	0.008667781471
1400061967555839656	-0.0002902150154	0.0009760260582	0.4152626768	-0.008681003584	-0.01137634409	0.106561828	-2.461695272	-0.006797798129	0.004708604305	0.009089903857
1400061967564213656	-0.0006452202797	0.00112426281	0.4141825661	0.04239266598	-0.01770157157	0.1289805404	-2.461902364	-0.01071125811	-0.02389747126	0.009072942438
1400061967572559656	-0.0007381439209	0.001100420952	0.4132016078	0.0111341237	0.002856734752	0.1175385659	-2.462108965	0.0009181193322	-0.006607264972	0.008796018118
1400061967580857656	-0.0008366703987	0.001336574554	0.4214671329	0.01190920845	-0.02841545755	0.1266772016	-2.462319698	-0.01660646999	-0.006924506473	0.009730491802
1400061967589209656	-0.001067757607	0.001715123653	0.4202559069	0.02766914074	-0.04532543534	0.1450256923	-2.462529826	-0.02643623767	-0.01582890403	0.009008364551
1400061967597532656	-0.001083850861	0.002066552639	0.428358458	0.001962188485	-0.04217272988	0.1458733171	-2.462744005	-0.02468996443	-0.001471491305	0.009228967312
1400061967605908656	-0.0009050369263	0.002220869064	0.4271239564	-0.02134866642	-0.01842389912	0.1473876349	-2.462957567	-0.01143083129	0.01150704642	0.008185080302
