#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
1400050885829651794	0.785770595	0.819330931	0.0654094219	-0.00240787164	-0.00678512312	-0.0246995649	0.999668952
1400050885837991794	0.7857669	0.819372714	0.0654134452	-0.00209904159	-0.00676074063	-0.0247460715	0.999668714
1400050885846339794	0.785746574	0.819377899	0.0653702468	-0.00206237728	-0.00658347316	-0.0249096322	0.999665853
1400050885862980794	0.785764098	0.81938386	0.0654546618	-0.00202829669	-0.00695496283	-0.0248061995	0.999665972
1400050885871399794	0.785754204	0.819417119	0.0653691441	-0.00188211875	-0.00670198861	-0.0247438568	0.999669608
1400050885879649794	0.785733223	0.819352686	0.065414764	-0.00227878452	-0.0065883952	-0.0247626229	0.999669072
1400050885888037794	0.785766244	0.819307387	0.0654034019	-0.00250425119	-0.00686239495	-0.024713803	0.99966788
1400050885896298794	0.785737038	0.819381535	0.0653953627	-0.0021001331	-0.00660022905	-0.0247676949	0.99966925
1400050885904646794	0.785772681	0.819331467	0.0653935969	-0.00241312477	-0.00680837731	-0.0248059779	0.999666151
1400050885913018794	0.785749078	0.819370091	0.0654109791	-0.00210508331	-0.00668366996	-0.0248099025	0.999667582
1400050885921344794	0.785745084	0.819342434	0.0654117614	-0.00235743377	-0.00662183247	-0.0248019043	0.999667701
1400050885929640794	0.785713732	0.819382846	0.0654330701	-0.0020527013	-0.00650454543	-0.0247345585	0.9996708
1400050885938030794	0.785734653	0.819360018	0.0654085353	-0.00222558225	-0.00660367354	-0.02476448	0.999669012
1400050885946378794	0.785663247	0.81935519	0.0654344112	-0.00232636066	-0.00620514106	-0.0248283352	0.999669668
1400050885954727794	0.785693824	0.819413126	0.0654179826	-0.00192101462	-0.00643605457	-0.0247352774	0.999671515
1400050885962979794	0.785681188	0.819396734	0.0654514879	-0.00199257279	-0.00641187604	-0.024954304	0.999666032
1400050885971342794	0.785731554	0.819413662	0.0654950142	-0.00196119909	-0.00657823447	-0.0248793214	0.999666926
1400050885979721794	0.785658956	0.819408417	0.0655152053	-0.00200318684	-0.00612357396	-0.0247870664	0.999671992
1400050885988094794	0.785646498	0.819442272	0.0656206757	-0.00179611705	-0.00609589599	-0.0246439501	0.999676105
1400050885996306794	0.785683632	0.819357872	0.0657264963	-0.00226723286	-0.00627100931	-0.0246786549	0.999673184
1400050886004651794	0.785653532	0.819346368	0.0657922849	-0.0024076607	-0.00609577818	-0.0246851965	0.99967378
1400050886012965794	0.785694897	0.819473803	0.0658926889	-0.00177361443	-0.0062318309	-0.024713546	0.999673602
1400050886021322794	0.785788655	0.81941098	0.0659321621	-0.00206284574	-0.00681337805	-0.0247654355	0.999667939
1400050886038033794	0.785764158	0.819453657	0.0660815239	-0.00197615451	-0.00636636976	-0.0248419232	0.999669191
1400050886046308794	0.785702765	0.819448292	0.0661818087	-0.00198338972	-0.00615014413	-0.0249516646	0.99966776
1400050886054664794	0.785770118	0.819444954	0.0662515908	-0.0019119461	-0.00632714385	-0.0248351487	0.999669668
1400050886062972794	0.785811543	0.81934458	0.0663764551	-0.00255949445	-0.00661564337	-0.0247808154	0.999667701
1400050886071284794	0.785813808	0.819423676	0.0664536059	-0.0020025887	-0.00661621799	-0.0247964094	0.999668654
1400050886079662794	0.785813749	0.819373786	0.0665533841	-0.00238859816	-0.00632584419	-0.024854619	0.999668237
1400050886088056794	0.785767138	0.819364369	0.0666511506	-0.00236897892	-0.0061635738	-0.0249246637	0.999667522
1400050886096300794	0.785841942	0.819256425	0.066769138	-0.00302920815	-0.00654351104	-0.0251099895	0.999658641
1400050886104649794	0.785796344	0.819435358	0.0668598413	-0.00190456246	-0.00635331494	-0.0249573439	0.999666509
1400050886113012794	0.785813689	0.819488406	0.066943571	-0.00165125541	-0.00631444201	-0.0249506886	0.999667403
1400050886121379794	0.785835862	0.819328427	0.067036517	-0.00270619545	-0.00635142296	-0.0248784776	0.999666628
1400050886129623794	0.7858845	0.819419265	0.0671571195	-0.00225193984	-0.00675622418	-0.0247086565	0.99966937
1400050886146339794	0.785906792	0.819456697	0.067414023	-0.00243412423	-0.00715002043	-0.0248353518	0.999663052
1400050886154631794	0.785875499	0.819347262	0.067472145	-0.00310317682	-0.0067956941	-0.0251041799	0.999656912
1400050886162962794	0.785935581	0.819414079	0.0675984919	-0.00284504773	-0.00761984146	-0.0250073354	0.99965417
1400050886171300794	0.785866082	0.819340289	0.0677109957	-0.00315987038	-0.00692747019	-0.0252955518	0.999651071
1400050886179694794	0.785884917	0.81941855	0.0678310469	-0.00286690471	-0.00749616555	-0.0249404813	0.999656674
1400050886187986794	0.785868406	0.819285631	0.0678844526	-0.00337736121	-0.00685140442	-0.0251607987	0.99965417
1400050886196321794	0.785881817	0.81930232	0.0680378526	-0.00331804807	-0.00736752662	-0.024872247	0.999657985
1400050886204661794	0.785789549	0.819288552	0.0680286735	-0.00279535771	-0.00624330433	-0.0250979158	0.999661621
1400050886221323794	0.785806119	0.819191575	0.0681438446	-0.0028243598	-0.00583864979	-0.025151072	0.999662575
1400050886229646794	0.785982966	0.81919241	0.0682918876	-0.00295928911	-0.00723631258	-0.0247938464	0.999661979
1400050886238007794	0.785888791	0.819196343	0.0683643892	-0.00243006995	-0.00614850826	-0.0251143034	0.999662694
1400050886246312794	0.786020756	0.819196582	0.0684984103	-0.00274136685	-0.00723407508	-0.0248343515	0.999661621
1400050886254735794	0.786012352	0.819110155	0.0685434416	-0.00280806887	-0.00677777964	-0.025281228	0.999653455
1400050886263062794	0.785999	0.819241464	0.0686431974	-0.00236773723	-0.00700429266	-0.0248517356	0.999663826
1400050886271343794	0.785873413	0.819138229	0.0687142313	-0.00261894403	-0.00599032545	-0.0253456644	0.999657389
1400050886279647794	0.785969198	0.819212973	0.0687983558	-0.00232547428	-0.00672172287	-0.0250612664	0.999660608
1400050886288051794	0.785917163	0.819123089	0.0688383132	-0.00259125185	-0.00632267583	-0.0252989064	0.999656614
1400050886296335794	0.785971463	0.819251359	0.0689320341	-0.00198221439	-0.00661227524	-0.0249893907	0.999663886
1400050886304638794	0.785843611	0.819187462	0.0690013841	-0.00247361859	-0.00611690104	-0.0250665843	0.999664005
1400050886321311794	0.785913408	0.819175839	0.0691197962	-0.00281556695	-0.00675250681	-0.024919318	0.999662634
1400050886329653794	0.78587395	0.819111526	0.0691186339	-0.00297128292	-0.00623131402	-0.0251379832	0.999660131
1400050886346325794	0.785838068	0.819110096	0.069153741	-0.00322909838	-0.0061596236	-0.0252528674	0.999656912
1400050886354667794	0.785984576	0.819129348	0.0692809001	-0.00354730546	-0.00720526276	-0.0249810814	0.999655661
1400050886362960794	0.785939276	0.819041848	0.0692363083	-0.00370777909	-0.0066402857	-0.0251805409	0.999653992
1400050886371320794	0.785960376	0.81915009	0.0693436638	-0.00319343595	-0.0067414385	-0.0250143333	0.999659237
1400050886379758794	0.7858634	0.81906718	0.0693915486	-0.00363408377	-0.00635181924	-0.0250103287	0.999660369
1400050886396344794	0.785769284	0.819081724	0.0695286468	-0.00353621877	-0.00603592394	-0.0249323099	0.999664601
1400050886404613794	0.785999298	0.819018066	0.0697088912	-0.00338092934	-0.00737203655	-0.0252321008	0.999648687
1400050886413019794	0.785821199	0.819040835	0.0697022006	-0.00338440504	-0.00689183779	-0.0247227977	0.99966484
1400050886421305794	0.78594023	0.818991721	0.0697612986	-0.00290481256	-0.00731568315	-0.0252551901	0.999649998
1400050886429654794	0.785753727	0.818888664	0.069846265	-0.00382723006	-0.00682030709	-0.0247389021	0.99966335
1400050886438004794	0.78578639	0.818829298	0.0699239746	-0.00363806378	-0.00663602396	-0.0252011939	0.999653813
1400050886454715794	0.785713196	0.818898141	0.0699885339	-0.00339757743	-0.00572697863	-0.0249564144	0.99966633
1400050886463000794	0.785757065	0.818829656	0.0701086223	-0.00356109905	-0.00582981573	-0.0249996259	0.999664124
1400050886471370794	0.785866797	0.819000483	0.0700569451	-0.00319926719	-0.00588492023	-0.0247491094	0.999671217
1400050886479639794	0.785944283	0.818885505	0.0701520294	-0.00361692671	-0.00591184988	-0.0250021982	0.99966335
1400050886487978794	0.785924077	0.818879485	0.0700843781	-0.00437415902	-0.0053425459	-0.0246690455	0.999671813
1400050886496385794	0.785966158	0.819098175	0.0702079758	-0.00307440617	-0.00523136601	-0.0247576683	0.999675032
1400050886504675794	0.785986841	0.819022477	0.0702504665	-0.00394720164	-0.00499251902	-0.0246539152	0.999675747
1400050886512971794	0.785945594	0.819116175	0.070358403	-0.00357974948	-0.00461387586	-0.0246504898	0.999679085
1400050886521376794	0.786025047	0.819099903	0.0704417825	-0.00361131107	-0.00435782688	-0.024948826	0.999672708
1400050886529625794	0.78601557	0.819128275	0.070516929	-0.003988286	-0.0046491227	-0.024591932	0.999678787
1400050886538037794	0.785907924	0.819111884	0.0706081763	-0.00383136723	-0.00312485754	-0.0253275539	0.999666985
1400050886546305794	0.78604269	0.819077849	0.0706495196	-0.00438425875	-0.00439027882	-0.0246478859	0.999676939
1400050886554665794	0.786043227	0.819098294	0.0706882626	-0.00404924898	-0.00374907254	-0.0251320656	0.999668833
1400050886563085794	0.786192596	0.819120169	0.0707629025	-0.00401125474	-0.00523845989	-0.0244142468	0.999680099
1400050886579709794	0.786077619	0.819008827	0.0707635209	-0.00416989949	-0.00442190979	-0.0247378404	0.999675509
1400050886587976794	0.786015153	0.819078743	0.0707493275	-0.00431429593	-0.00370136368	-0.0247581321	0.999677357
1400050886596378794	0.786008358	0.819124699	0.0707860515	-0.00340972141	-0.00373031221	-0.0249840858	0.999675032
1400050886613035794	0.786144197	0.819051087	0.0708709285	-0.00419906805	-0.00397217691	-0.0248825624	0.999673661
1400050886629629794	0.786254764	0.819023967	0.0710511729	-0.00494924139	-0.00377995147	-0.0245617087	0.999678966
1400050886637964794	0.786263347	0.819035769	0.0710702837	-0.00453046289	-0.00277715757	-0.0249722655	0.999674078
1400050886646304794	0.786321044	0.819117486	0.071250245	-0.00502810951	-0.00334946391	-0.0241669322	0.999689695
1400050886654623794	0.786397696	0.819032967	0.0712685138	-0.0050448384	-0.00283749843	-0.0248715933	0.9996739
1400050886663025794	0.786407292	0.81916362	0.0714098439	-0.00476930289	-0.00340912141	-0.0241498555	0.999691125
1400050886671391794	0.786553144	0.819022357	0.0714009628	-0.00548520822	-0.00346932489	-0.0247286725	0.999673184
1400050886679722794	0.786547124	0.819094062	0.0714860633	-0.00493743362	-0.00370302609	-0.0243754181	0.999683794
1400050886696346794	0.786554098	0.819028497	0.0715705156	-0.00509549769	-0.0030091158	-0.0246555432	0.99967843
1400050886704662794	0.786435485	0.819151759	0.0715821907	-0.00483703705	-0.00169078935	-0.0243523399	0.999690231
1400050886713012794	0.786581397	0.819005966	0.071657069	-0.00505967297	-0.00256112496	-0.024560824	0.999682244
1400050886721350794	0.786471307	0.819105446	0.0716479048	-0.00430130259	-0.00135149818	-0.0244983192	0.999689635
1400050886729757794	0.786596477	0.819098413	0.0717273876	-0.00444847484	-0.00230146455	-0.0241413023	0.999696013
1400050886737977794	0.786599576	0.819026947	0.071709536	-0.00418667354	-0.00162241398	-0.0246532987	0.999685999
1400050886746310794	0.7866925	0.819100559	0.0718511716	-0.00431415298	-0.00276642269	-0.0238950494	0.999701377
1400050886754650794	0.786602259	0.819107294	0.0718324631	-0.00353761342	-0.00163548078	-0.024739826	0.999686357
1400050886763017794	0.786556661	0.819052339	0.0719642565	-0.00411054723	-0.00203205551	-0.0240187178	0.99970102
1400050886771342794	0.786590993	0.819114327	0.0720748156	-0.003655344	-0.00208899704	-0.0244293063	0.999692675
1400050886779720794	0.786562562	0.818944514	0.0720922351	-0.00422293086	-0.00227987416	-0.0243423301	0.999692198
1400050886788048794	0.786469638	0.819037437	0.0721584484	-0.00387826607	-0.0017365989	-0.0242525264	0.999696847
1400050886796308794	0.786392331	0.819030702	0.0722505301	-0.0032705895	-0.00156933686	-0.0243385433	0.999697145
1400050886804642794	0.786374331	0.818966806	0.0723434091	-0.00373635812	-0.00175712141	-0.0241273473	0.999700364
1400050886812999794	0.786469162	0.819006383	0.0725258812	-0.00314796971	-0.00291561707	-0.0242586675	0.99969649
1400050886821328794	0.786239803	0.818903029	0.0725885034	-0.00321046984	-0.00166355096	-0.0244727041	0.999693927
1400050886829667794	0.786193013	0.818839848	0.0726991892	-0.00351975368	-0.00196894071	-0.0241825505	0.99969941
