#Time	 Roll 	 Pitch 	 Yaw
1399892069552637320	-0.003356179688	-0.02167498134	0.4325986505
1399892069642619767	-0.003242881969	-0.02133474872	0.4327446222
1399892069700525755	-0.003104136791	-0.02099024691	0.4328234196
1399892069802506967	-0.002881102497	-0.02034837008	0.4330314696
1399892069851462453	-0.002753274748	-0.02002832294	0.4331328273
1399892069955397235	-0.002616146812	-0.01972419024	0.4332650006
1399892070011404199	-0.002509729005	-0.01943011582	0.4334012866
1399892070115283750	-0.00224989932	-0.01881711371	0.4336877763
1399892070172329575	-0.002128413413	-0.01852782257	0.4338547289
1399892070329252067	-0.00187304581	-0.01792023145	0.4340684712
1399892070372176498	-0.001747425529	-0.01762423664	0.4341726303
1399892070387222345	-0.0016195348	-0.01734375209	0.4342672527
1399892070532140475	-0.001395878382	-0.01676778868	0.4345426261
1399892070581036794	-0.001291002845	-0.01647830568	0.4346944094
1399892070639097731	-0.001198699581	-0.01620123163	0.4348070025
1399892070685061527	-0.001060985494	-0.01591431536	0.4349278212
1399892070788979020	-0.000943481049	-0.01564008184	0.4350036681
1399892070804036837	-0.0008118735277	-0.01535018627	0.4351071715
1399892070894040202	-0.0007090527215	-0.01509269979	0.4352214634
1399892070948976098	-0.0006043210742	-0.0147837922	0.4352715313
1399892070997949296	-0.0004784318735	-0.01451183762	0.4353271425
1399892071053965587	-0.0003646061232	-0.0142086437	0.4353803098
1399892071264822470	-8.102389984e-05	-0.01338449772	0.4356628954
1399892071310707801	3.143805588e-05	-0.01312017441	0.4357664883
1399892071365725527	0.0001352795662	-0.01285648905	0.4358199537
1399892071414686670	0.0002360816434	-0.01261730772	0.4358900189
1399892071470720374	0.0003334534413	-0.01235564984	0.435960561
1399892071526650020	0.0004165069258	-0.01208661124	0.4359827638
1399892071624695026	0.0004973345203	-0.01183984336	0.4360439777
1399892071682577972	0.0006105204811	-0.01161769312	0.4361147583
1399892071728524398	0.0007103836979	-0.01136951614	0.4361884594
1399892071783515908	0.0008123494918	-0.0111515522	0.4362764955
1399892071832524145	0.0009160727495	-0.01087759994	0.4363561869
1399892071888553556	0.001022882876	-0.01062921528	0.436419785
1399892071992274938	0.001132416306	-0.01034066267	0.4365071356
1399892072041445286	0.001247794717	-0.01010360289	0.4365974367
1399892072146322924	0.001452746335	-0.009645729326	0.436856091
1399892072204450669	0.0015575164	-0.009382322431	0.4369425774
1399892072256255977	0.001669497229	-0.009130423889	0.4370205104
1399892072306330804	0.001755314413	-0.008894905448	0.4370663464
1399892072411245721	0.001853919006	-0.008656594902	0.4371192455
1399892072460316039	0.001932832296	-0.008428628556	0.4371859729
1399892072564124595	0.002137702657	-0.007938977331	0.4373336732
1399892072620161631	0.002245329088	-0.007679444738	0.4374101162
1399892072669116016	0.002368714428	-0.007437450346	0.4375216961
1399892072727124095	0.002444562037	-0.007218688261	0.4376140237
1399892072877120696	0.002610886004	-0.006730031688	0.4377282262
1399892072981942682	0.002840415807	-0.006314500235	0.4378425777
1399892073037947057	0.002941095503	-0.006111296825	0.4378859103
1399892073085948519	0.00307032303	-0.00588903809	0.4379444122
1399892073295815584	0.003322759643	-0.005242256448	0.4381867349
1399892073350880823	0.003415430197	-0.005042401142	0.4383012652
1399892073399775229	0.003489965806	-0.004832144827	0.438352406
1399892073455745994	0.003580987919	-0.004664579406	0.4384191632
1399892073559716060	0.003640522715	-0.004494775552	0.4385306835
1399892073608674273	0.003744929796	-0.004320923705	0.4386411011
1399892073664638189	0.003800681327	-0.004166514613	0.4387563467
1399892073771586980	0.003970578313	-0.003778377315	0.4389393926
