#Time	 Roll 	 Pitch 	 Yaw
1399896588241763705	-0.003008710686	-0.0224549789	0.4547721148
1399896588257723578	-0.002942343475	-0.02233878151	0.454796344
1399896588346656723	-0.002869241172	-0.02220630087	0.4548203945
1399896588408661641	-0.002801201772	-0.02209571004	0.4548167586
1399896588451783162	-0.002717276569	-0.02197708562	0.4548166692
1399896588509621062	-0.002654178534	-0.02185141668	0.4548691511
1399896588611591796	-0.002580043627	-0.0217536632	0.4549519718
1399896588660564570	-0.002532947809	-0.02161003649	0.4549797773
1399896588678588537	-0.002470337786	-0.02150297351	0.4550026357
1399896588764497023	-0.002408187138	-0.02139081061	0.4550437629
1399896588820574577	-0.002334733494	-0.021265544	0.4550632834
1399896588868490973	-0.002256932203	-0.0211278908	0.455101639
1399896588927521019	-0.002201814437	-0.02101903036	0.4551015794
1399896588980491230	-0.002131357091	-0.02091066539	0.4550810158
1399896589077453648	-0.002070671879	-0.02080719545	0.4551292658
1399896589133398472	-0.002011480974	-0.02065262944	0.4551305473
1399896589182197098	-0.001941622351	-0.02053727768	0.4551548362
1399896589237307160	-0.001871008077	-0.02041537873	0.4551572502
1399896589286278317	-0.001787300222	-0.02031995915	0.4551363885
1399896589341217701	-0.001747337286	-0.02019242011	0.4551313818
1399896589404151238	-0.001693146653	-0.0200737901	0.4551115334
1399896589496234397	-0.001640437404	-0.01995028928	0.4551147223
1399896589564163511	-0.001588031068	-0.01984802075	0.4551000297
1399896589579199032	-0.001554163173	-0.0197495576	0.4551478922
1399896589668100094	-0.001510029193	-0.01963325404	0.455157727
1399896589704166804	-0.001440968597	-0.01953905262	0.454713434
1399896589810098131	-0.001599897631	-0.0196234528	0.4548954666
1399896589817073940	-0.001676321379	-0.01943172701	0.4550986588
1399896589916038693	-0.002350585535	-0.01996495202	0.4540224969
1399896589983956678	-0.003216460813	-0.02001314797	0.4550414979
1399896589998897176	-0.003436987521	-0.01966800168	0.4556580782
1399896590131897188	-0.003585838014	-0.01970133558	0.4568901062
1399896590137804766	-0.001888580504	-0.01901039295	0.4590095282
1399896590228967508	0.0005944012664	-0.01944895834	0.4612827003
1399896590300805535	0.002161136828	-0.01722111739	0.4631483555
1399896590444734416	0.007870514877	-0.01893437095	0.4663325548
1399896590534716878	0.01534251217	-0.02086892165	0.4680703282
1399896590549746988	0.01684219763	-0.01672741212	0.4712223113
1399896590656621236	0.01741629839	-0.01690786332	0.4745951891
1399896590759650188	0.0177727174	-0.01231159456	0.4790962636
1399896590827643361	0.01842470467	-0.01018901262	0.4851114452
1399896590842573699	0.01320071332	-0.01048580743	0.4906426072
1399896590975469171	0.01207693759	-0.001553599373	0.4960649014
1399896590982505721	0.01736807451	-0.005104552954	0.5005850792
1399896591054439487	0.01819331385	-0.01411722507	0.5040563345
1399896591153516188	0.008683727123	-0.01478648838	0.5062713027
1399896591160420381	-0.001308205421	-0.008103963919	0.5083231926
1399896591237353470	-0.002017848194	-0.001953986706	0.5107694864
1399896591286415449	9.323807171e-05	0.001219209633	0.5139217377
1399896591402316798	-0.008304939605	-0.001235816977	0.5159891248
1399896591411302575	-0.00888363272	-0.007713947445	0.5173147917
1399896591506306491	-0.003038880415	-0.01106126979	0.5180263519
1399896591513216707	-0.01579406485	-0.01444857381	0.5182850361
1399896591606100458	-0.03475229815	-0.01547261793	0.518938005
1399896591621233385	-0.03780436143	-0.01237630378	0.5192468762
1399896591677266987	-0.02841471694	-0.01089478564	0.5185992122
1399896591774172776	-0.01289930381	-0.009965228848	0.517770946
1399896591817314008	-0.0001748449868	-0.008339231834	0.5170440674
1399896591892133644	-0.001237420598	-0.002354985336	0.5158384442
1399896591921254193	-0.009250675328	0.002157313516	0.5148363113
1399896591990183089	-0.01269923337	0.004607134964	0.5135884881
1399896592138153828	-0.009523035958	0.004513353575	0.5128614306
1399896592144090155	-0.005755535327	0.006003315095	0.5123417974
1399896592188059323	0.0005447625881	0.01296014898	0.512214303
1399896592237004449	0.005863419734	0.01837618463	0.5121567249
1399896592349064747	0.007162953261	0.01691175066	0.5123373866
1399896592356056160	0.008116801269	0.01580209471	0.5117856264
1399896592454965557	0.008795580827	0.01793237031	0.5121027231
1399896592561858037	0.0128091909	0.01975396276	0.5128698349
1399896592567936716	0.02134275995	0.01667561568	0.5131393075
1399896592633916775	0.02601364814	0.008029882796	0.5134750009
1399896592641931848	0.02365660295	0.004431489389	0.5144014955
1399896592729135302	0.01457218081	0.006796691567	0.5162118673
1399896592764776842	0.003788956907	0.007917300798	0.5190734267
1399896592870763974	-0.0006805436569	0.002365594963	0.522115469
1399896592877722296	0.004341287538	-0.009581123479	0.5244583488
1399896592974788606	0.007551392075	-0.01499918289	0.5261620283
1399896593052638139	0.002918062964	-0.01631287299	0.5273739696
1399896593060626115	-0.003777049715	-0.01414456218	0.528560698
1399896593150601105	-0.008984032087	-0.008461397141	0.52952528
1399896593185626037	-0.01351725683	-0.003787038615	0.5298020244
1399896593291555775	-0.0120025808	-0.0008976646932	0.5309246182
1399896593299521834	-0.006181762088	0.002003022935	0.5317091346
1399896593399497944	-0.004451049957	-0.001539946184	0.5319324136
1399896593458511921	-0.003055030713	-0.01133559179	0.5322342515
1399896593500432164	-0.004090889357	-0.01306560729	0.5331242681
1399896593569435289	-0.006152402144	-0.005444857292	0.5355989933
1399896593605407020	-0.002666790737	7.309392095e-05	0.5382673144
1399896593711315266	0.002435386414	0.001314122579	0.5412599444
1399896593719316702	0.002940590959	0.005768726114	0.5456525087
1399896593779228835	0.002549825003	0.01559691038	0.5504471064
1399896593882294398	0.00476495456	0.02309766226	0.5554704666
