#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
1399875088150716966	0.774072528	0.761756301	0.0673355982	-0.00137820513	-0.00636148823	0.000133517547	0.999978837
1399875088158979966	0.774082899	0.761749208	0.0673535317	-0.00139302504	-0.00639838211	0.000101315847	0.999978599
1399875088175660966	0.77404058	0.761779904	0.0673183575	-0.00116873264	-0.00607857851	2.71496628e-05	0.999980864
1399875088183982966	0.774030149	0.761729658	0.0673624799	-0.0015342083	-0.00605378857	8.51416623e-05	0.999980506
1399875088200657966	0.774066389	0.761727452	0.0673550665	-0.00153655302	-0.00625814402	7.06228091e-05	0.999979195
1399875088208985966	0.774055779	0.761706829	0.0673439354	-0.00169187202	-0.00624748643	4.66310592e-05	0.999979075
1399875088217387966	0.774021745	0.761743188	0.0673664957	-0.00142472784	-0.00609383311	0.000120458367	0.999980387
1399875088225662966	0.774040878	0.761773944	0.0673407689	-0.00123762327	-0.00618384264	7.90785486e-05	0.999980089
1399875088234015966	0.774050236	0.761808395	0.0673222616	-0.00103421427	-0.00617901234	0.00013363111	0.999980387
1399875088242310966	0.774075508	0.761742353	0.0673563555	-0.00146796263	-0.00633791366	0.000112252019	0.999978837
1399875088250675966	0.774061978	0.761692405	0.0673337579	-0.001782523	-0.00621706478	6.43608835e-06	0.999979075
1399875088259014966	0.774063051	0.76170814	0.067328833	-0.00163412326	-0.00630207032	4.33635067e-05	0.999978837
1399875088275654966	0.774016321	0.761771441	0.0673587844	-0.00127215008	-0.00599392688	8.15400342e-05	0.999981221
1399875088292321966	0.774059415	0.761810303	0.067323871	-0.00108828861	-0.00623166466	0.000108260734	0.999979969
1399875088300623966	0.774088144	0.761709034	0.0673664138	-0.00162328116	-0.00641759855	0.000100518467	0.999978062
1399875088308975966	0.774121642	0.761693716	0.0673721582	-0.00168701447	-0.0066861091	0.00011565136	0.999976214
1399875088325665966	0.774078369	0.761719167	0.0673297644	-0.00159465987	-0.006316978	0.00011778342	0.999978777
1399875088334047966	0.774055004	0.761844158	0.067342639	-0.000802517167	-0.00623907147	0.000145435988	0.999980208
1399875088342322966	0.774064481	0.761740625	0.0673678517	-0.00147941405	-0.00627227358	9.27826328e-05	0.999979254
1399875088350676966	0.774091005	0.761735916	0.0673625842	-0.00156134692	-0.00647791147	7.77492821e-05	0.999977824
1399875088358981966	0.773975372	0.761746645	0.067349121	-0.0014233319	-0.00575610947	4.44816713e-06	0.999982413
1399875088375624966	0.774060369	0.761768162	0.0673131198	-0.00130517152	-0.00621204169	8.77491327e-05	0.99997985
1399875088392379966	0.774084628	0.761738539	0.0673527271	-0.00146680639	-0.00644596664	9.87088785e-05	0.999978122
1399875088400703966	0.774030566	0.761838496	0.0673151463	-0.000833492083	-0.00604047298	9.08572326e-05	0.9999814
1399875088408974966	0.774019063	0.761805415	0.0673137233	-0.00104827026	-0.00599257413	8.66143889e-05	0.999981519
1399875088417343966	0.77407068	0.761766493	0.0673604086	-0.00127715105	-0.00635117477	0.000132858069	0.999979016
1399875088433991966	0.774095774	0.761695325	0.0673415363	-0.00175366131	-0.0064677079	9.27243888e-05	0.999977526
1399875088442306966	0.774020374	0.761777282	0.0673129931	-0.0011749668	-0.00598278407	0.000116611387	0.9999814
1399875088450658966	0.774127841	0.761709869	0.0673650578	-0.00166652735	-0.00672197852	0.000113065383	0.999976036
1399875088458979966	0.774000704	0.761679888	0.0673894957	-0.00187331484	-0.00592791986	2.29066299e-05	0.999980685
1399875088467327966	0.774056077	0.761708498	0.0673507601	-0.00168864661	-0.00622689349	5.1882427e-05	0.999979195
1399875088475707966	0.774063706	0.76176846	0.0673460886	-0.00127308617	-0.00628360638	9.94091821e-05	0.999979433
1399875088484011966	0.774025023	0.76180619	0.0673333034	-0.00107520027	-0.00598294379	4.12254848e-05	0.999981519
1399875088492310966	0.774036407	0.761736512	0.0673150346	-0.00147788831	-0.00603429785	9.32405889e-05	0.999980744
1399875088500688966	0.774023294	0.761757731	0.0673637837	-0.00136862532	-0.0061291023	6.80596565e-05	0.999980268
1399875088509005966	0.77405864	0.761746526	0.067341648	-0.0013866598	-0.00622536985	6.7165485e-05	0.999979671
1399875088517310966	0.774098933	0.761794806	0.0673201606	-0.00114339322	-0.00653510259	0.000130924701	0.999978003
1399875088525643966	0.774059951	0.761675358	0.0673649982	-0.00184669694	-0.00621710995	-2.93528118e-05	0.999978956
1399875088533986966	0.774009585	0.761770248	0.0673357472	-0.00124241318	-0.00591528274	8.68300191e-05	0.999981698
1399875088542325966	0.774037898	0.761791527	0.067335844	-0.00116207753	-0.00601729935	0.000112094014	0.999981221
1399875088550644966	0.774037778	0.761713088	0.0673981234	-0.00168569735	-0.00622015212	0.000121992168	0.999979195
1399875088559035966	0.774064124	0.761672497	0.0673390627	-0.00182721775	-0.00622211627	3.72963803e-05	0.999978956
1399875088567345966	0.774083078	0.761719108	0.0673619583	-0.00159617699	-0.00634962458	0.000111747387	0.999978599
1399875088575640966	0.774067581	0.761713147	0.06733495	-0.00158961547	-0.00632519599	3.75400412e-05	0.999978718
1399875088583978966	0.774029434	0.76172334	0.0673724115	-0.001566594	-0.00609966691	3.91044303e-05	0.999980148
1399875088592298966	0.774041593	0.761737764	0.0673530549	-0.00143017654	-0.00613204434	0.000103756378	0.999980208
1399875088600676966	0.774011612	0.761802197	0.0673383474	-0.00106257188	-0.00590123467	0.000205384683	0.999982056
1399875088608995966	0.774066865	0.761779904	0.0673222244	-0.00120888115	-0.00624381656	6.93511245e-05	0.999979791
1399875088617347966	0.774072111	0.76175499	0.0673525408	-0.00140519533	-0.00633574042	8.91726519e-05	0.999978897
1399875088625638966	0.77402693	0.761753142	0.0673511997	-0.00138931628	-0.00605779745	4.66092059e-05	0.999980685
1399875088634035966	0.774071693	0.761743784	0.0673413277	-0.00145937898	-0.00636870738	0.000106400635	0.999978658
1399875088642286966	0.774065375	0.761764705	0.0673762113	-0.00132239551	-0.00629373777	6.6366061e-05	0.999979314
1399875088650668966	0.774059117	0.761752069	0.0673433542	-0.00138543592	-0.00618463008	3.90626263e-05	0.99997991
1399875088658981966	0.774041891	0.761798859	0.0672980174	-0.00107009371	-0.00605624493	4.32178566e-05	0.999981042
1399875088667404966	0.774064243	0.761707067	0.0673340708	-0.0016490689	-0.00629181413	0.000111384521	0.999978837
1399875088675655966	0.774075985	0.761802614	0.0673501194	-0.00103306921	-0.00633879376	6.68820428e-05	0.999979373
1399875088683988966	0.774050653	0.761679053	0.0673280582	-0.0017999428	-0.00613525787	1.46090187e-05	0.999979552
1399875088692293966	0.774040937	0.761725128	0.0673528686	-0.00155042123	-0.00620088165	6.50314903e-05	0.999979552
1399875088700680966	0.774040043	0.761769772	0.0673272982	-0.00129502383	-0.00609464476	0.000105907383	0.999980566
1399875088717293966	0.774069667	0.761733949	0.0672920272	-0.00145556812	-0.00620274104	0.000113093934	0.999979671
1399875088725645966	0.77401787	0.761782289	0.0673483387	-0.00120183825	-0.00604249349	0.00018962426	0.999981042
1399875088734022966	0.774071634	0.761683762	0.0673427433	-0.0017915616	-0.00637785949	7.19821835e-05	0.999978062
1399875088742281966	0.774034023	0.761738837	0.0673086569	-0.0014506774	-0.00603033507	0.000102865611	0.999980744
1399875088750687966	0.774057567	0.761719406	0.0673829615	-0.00159932963	-0.00627079045	5.47906018e-05	0.999979075
1399875088758983966	0.77406615	0.761713326	0.0673532039	-0.00165067985	-0.00632470052	7.87892493e-05	0.999978599
1399875088767287966	0.773966432	0.761873066	0.0673611984	-0.000707877623	-0.00567595473	0.000104657745	0.999983665
1399875088775636966	0.774036944	0.761733413	0.0673511028	-0.00151294958	-0.00611435899	5.03418958e-05	0.999980148
1399875088784002966	0.774105787	0.761656463	0.0673126727	-0.00190338049	-0.00644204018	0.00013332031	0.999977466
1399875088792326966	0.774035454	0.761773765	0.0673546344	-0.00124524452	-0.00610601481	0.000108031105	0.999980566
1399875088800624966	0.774055243	0.761752307	0.0673739165	-0.00137029239	-0.00628373118	3.76579627e-05	0.999979314
1399875088809057966	0.774047315	0.761736929	0.0673407316	-0.00148192909	-0.00623196129	1.61297066e-05	0.999979493
1399875088817382966	0.774008632	0.761731982	0.0673892871	-0.00155312661	-0.00600381194	4.61503149e-05	0.999980804
1399875088825722966	0.774079859	0.761696756	0.0673347786	-0.0017553264	-0.0063321865	7.81806591e-05	0.99997842
1399875088834034966	0.774018288	0.761789143	0.0673481971	-0.00113489339	-0.00605548404	0.000104069819	0.999980983
1399875088842326966	0.774080932	0.761713743	0.0673617125	-0.00164032238	-0.00645493434	6.46773476e-05	0.999977764
