#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
1399871704549076635	0.810752	0.772596	0.0716311	-0.00405086	-0.00770461	-0.0112117	0.999899
1399871704557326635	0.810744	0.772603	0.0716439	-0.00402035	-0.00763908	-0.0113526	0.999898
1399871704565685635	0.810647	0.772572	0.0716928	-0.0041632	-0.00725134	-0.0115277	0.999899
1399871704574091635	0.810717	0.772663	0.0716692	-0.00352725	-0.00747009	-0.0113966	0.999901
1399871704582409635	0.810671	0.772542	0.0716394	-0.00407802	-0.00701095	-0.0113945	0.999902
1399871704590693635	0.810694	0.772552	0.0716221	-0.00400381	-0.0071286	-0.0111597	0.999904
1399871704599058635	0.81068	0.772565	0.0716504	-0.00399212	-0.00702267	-0.0110862	0.999906
1399871704607328635	0.810746	0.772575	0.0716729	-0.00397396	-0.00752082	-0.0111415	0.999902
1399871704615750635	0.810755	0.77258	0.0716486	-0.0040016	-0.00770924	-0.0111755	0.9999
1399871704624044635	0.810697	0.772613	0.0716361	-0.00389495	-0.00739508	-0.0113325	0.999901
1399871704632451635	0.81064	0.772516	0.071679	-0.00453081	-0.00714417	-0.011504	0.999898
1399871704649046635	0.810657	0.772569	0.0716697	-0.00408113	-0.00715017	-0.0113967	0.999901
1399871704665705635	0.81071	0.772575	0.071634	-0.00398277	-0.00727556	-0.0110904	0.999904
1399871704682340635	0.810706	0.772612	0.071654	-0.00377845	-0.00726556	-0.0111622	0.999904
1399871704690679635	0.810739	0.772613	0.0716316	-0.00377027	-0.00758337	-0.0112516	0.999901
1399871704699031635	0.81073	0.772575	0.0716667	-0.00401611	-0.00758951	-0.0114163	0.999898
1399871704707399635	0.810728	0.772551	0.0716379	-0.00416093	-0.00759701	-0.0114115	0.999897
1399871704715684635	0.81078	0.772496	0.0716341	-0.00456887	-0.00793549	-0.0113526	0.999894
1399871704724075635	0.810713	0.772497	0.0716529	-0.00445544	-0.00746738	-0.0112884	0.999898
1399871704732420635	0.810698	0.772658	0.0716894	-0.00350453	-0.00732035	-0.0110652	0.999906
1399871704740723635	0.810745	0.772559	0.0716833	-0.004153	-0.00754707	-0.0110019	0.999902
1399871704749105635	0.810737	0.772584	0.0716612	-0.00391014	-0.00742779	-0.0111316	0.999903
1399871704757467635	0.810713	0.77259	0.0716478	-0.00393488	-0.00725589	-0.0112154	0.999903
1399871704765814635	0.810706	0.772648	0.0717199	-0.0036676	-0.00731366	-0.0112503	0.999903
