#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
1399430406431141523	0.636315	0.825513	0.127692	-0.00133411	0.00173383	0.0455543	0.998959
1399430406439478523	0.636311	0.825523	0.127668	-0.00159277	0.00104316	0.0456054	0.998958
1399430406447869523	0.636306	0.825519	0.127716	-0.00187276	0.00101281	0.0455439	0.99896
1399430406456198523	0.636316	0.825534	0.127669	-0.00075257	0.000686344	0.0457181	0.998954
1399430406464523523	0.636312	0.825525	0.127665	-0.00174909	0.00108369	0.0456418	0.998956
1399430406472859523	0.636296	0.82553	0.127716	-0.00131222	0.000545201	0.0455604	0.998961
1399430406489506523	0.636305	0.825544	0.127714	-0.00165809	0.000900152	0.0455683	0.998959
1399430406506146523	0.636313	0.82553	0.127693	-0.00146732	0.000899885	0.0456385	0.998956
1399430406522838523	0.636298	0.825511	0.127692	-0.00164276	0.000784968	0.0455352	0.998961
1399430406531174523	0.636314	0.825516	0.127665	-0.00168063	0.00107685	0.0455741	0.998959
1399430406539525523	0.636307	0.825503	0.127668	-0.00162854	0.000769286	0.045604	0.998958
1399430406556149523	0.636316	0.825514	0.127679	-0.00208034	0.00102062	0.0455515	0.998959
1399430406572835523	0.636307	0.825532	0.127714	-0.00188371	0.000913309	0.0455914	0.998958
1399430406589486523	0.636309	0.825536	0.127699	-0.00131636	0.000906786	0.0456923	0.998954
1399430406614479523	0.636298	0.825528	0.127748	-0.00134578	0.000740412	0.045638	0.998957
1399430406622782523	0.636316	0.825513	0.127638	-0.001612	0.000956257	0.0456031	0.998958
1399430406631260523	0.636297	0.825511	0.127711	-0.00193606	0.000770189	0.0456086	0.998957
1399430406639527523	0.636299	0.825509	0.127702	-0.00170112	0.00145301	0.0455606	0.998959
1399430406647811523	0.636306	0.825507	0.127697	-0.00163849	0.00119799	0.0456002	0.998958
1399430406656195523	0.636312	0.825508	0.127702	-0.00172976	0.000802261	0.0455426	0.998961
1399430406664546523	0.636314	0.825512	0.127679	-0.00171255	0.000961378	0.0456057	0.998958
1399430406672842523	0.636311	0.825523	0.127717	-0.00180818	0.00081107	0.0455156	0.998962
1399430406681263523	0.636314	0.825522	0.127731	-0.00128474	0.000600325	0.0456574	0.998956
1399430406689480523	0.636337	0.825529	0.127666	-0.00121241	0.00132911	0.0456547	0.998956
1399430406697883523	0.636325	0.825535	0.12772	-0.00147854	0.00083799	0.0456864	0.998954
1399430406706160523	0.636316	0.825541	0.127716	-0.0014116	0.000865514	0.0456892	0.998954
1399430406714569523	0.636312	0.825522	0.127685	-0.00184147	0.000811237	0.0456333	0.998956
1399430406722806523	0.636307	0.825529	0.127703	-0.00138984	0.000737994	0.0456025	0.998958
1399430406739485523	0.636289	0.825503	0.127715	-0.00111836	0.000627439	0.0455889	0.998959
