#Time	 Roll 	 Pitch 	 Yaw
1399585533560150512	-0.00723886	-0.0358723	2.02146
1399585533660117490	-0.00720709	-0.0358841	2.02148
1399585533713101066	-0.00718017	-0.035859	2.02156
1399585533762007581	-0.0071566	-0.0358521	2.02162
1399585533817041680	-0.00717895	-0.0358685	2.02166
1399585533866000930	-0.00719362	-0.035872	2.02174
1399585533921001527	-0.00716672	-0.035883	2.02196
1399585534028914166	-0.00713005	-0.0358981	2.02206
1399585534074898907	-0.00711737	-0.0359153	2.02211
1399585534129875435	-0.00713538	-0.0359406	2.02206
1399585534178886531	-0.00715194	-0.0359647	2.02204
1399585534234831071	-0.00718617	-0.0360065	2.02209
1399585534282839953	-0.00719007	-0.0360124	2.0221
1399585534387808704	-0.00718164	-0.036045	2.02209
1399585534402766646	-0.00719564	-0.0360802	2.02197
1399585534491781632	-0.00719841	-0.0360943	2.02183
1399585534549760282	-0.00719393	-0.0360933	2.02156
1399585534595842460	-0.00724238	-0.0360965	2.02155
1399585534657738580	-0.00723528	-0.0360923	2.02161
1399585534700762723	-0.00723305	-0.0360616	2.02152
1399585534804609382	-0.0072694	-0.0360544	2.02149
1399585534819656634	-0.0073018	-0.036006	2.02156
1399585534909590748	-0.00732432	-0.0359718	2.02158
1399585534964544223	-0.00730783	-0.0359573	2.0215
1399585535013426728	-0.00728979	-0.0359531	2.02148
1399585535072444840	-0.0072583	-0.035934	2.02147
1399585535125470036	-0.0072577	-0.035927	2.02144
1399585535222438671	-0.00721037	-0.035905	2.0215
1399585535277404433	-0.00718556	-0.0358781	2.02163
1399585535326443172	-0.00720023	-0.0358768	2.02164
1399585535382356857	-0.00722893	-0.0358511	2.02166
1399585535431336175	-0.00723211	-0.0358306	2.02174
1399585535486269113	-0.00719015	-0.035804	2.02172
1399585535542286813	-0.00719895	-0.0358076	2.02171
1399585535643244898	-0.00718679	-0.0357906	2.02173
1399585535695211794	-0.00717557	-0.0357767	2.02177
1399585535744181868	-0.00720695	-0.0357852	2.02187
1399585535812104556	-0.00723074	-0.0357996	2.02195
1399585535849130193	-0.00728751	-0.0358188	2.02207
1399585535917106798	-0.00727933	-0.0358443	2.02191
1399585536028043849	-0.0072785	-0.0358876	2.02186
1399585536034008489	-0.00732409	-0.0359045	2.02196
1399585536127989994	-0.00735709	-0.0359051	2.02207
1399585536142979181	-0.00736417	-0.0359104	2.02218
1399585536229012433	-0.00738852	-0.0359378	2.02213
1399585536265947775	-0.00735294	-0.035932	2.02205
1399585536333912992	-0.00734408	-0.0358931	2.02182
1399585536437862208	-0.00736454	-0.0358716	2.02182
1399585536445875533	-0.00738049	-0.0358628	2.02189
1399585536541859219	-0.00738678	-0.0358487	2.0217
1399585536578800434	-0.00739348	-0.035819	2.02155
1399585536640796883	-0.00740672	-0.0357953	2.02149
1399585536682793482	-0.00739467	-0.0357768	2.0214
1399585536787717949	-0.00738746	-0.0357748	2.02129
1399585536802720686	-0.00735943	-0.0357793	2.02135
1399585536891702280	-0.0073169	-0.0357768	2.02136
1399585536946694592	-0.00729564	-0.0358133	2.02137
1399585536996631758	-0.00724902	-0.0358026	2.02127
1399585537051621685	-0.00722223	-0.0358055	2.0212
1399585537100629481	-0.00722768	-0.0358097	2.02136
1399585537159604810	-0.00727092	-0.0358191	2.02146
1399585537260580903	-0.0072589	-0.0358444	2.02148
1399585537399459909	-0.00728048	-0.0358558	2.02148
1399585537406456848	-0.00731215	-0.0358616	2.0215
1399585537412405277	-0.00725831	-0.0358662	2.02149
1399585537481435403	-0.00727314	-0.0358713	2.02149
1399585537576350243	-0.00727811	-0.0358545	2.02149
1399585537622397106	-0.00727864	-0.0358743	2.02151
1399585537643283934	-0.00726166	-0.0358913	2.02148
1399585537727278728	-0.00727052	-0.0359051	2.02147
1399585537782243430	-0.00729035	-0.0359117	2.02146
1399585537831195201	-0.0072911	-0.0359268	2.02149
1399585537887209051	-0.00728274	-0.0358883	2.02149
1399585537943178001	-0.00727769	-0.0358728	2.02151
1399585538040347122	-0.00726629	-0.0358378	2.0215
