#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
1399499844436483456	0.692118	0.884274	0.125729	0.00604584	-0.00543241	0.00988165	0.999918
1399499844444860456	0.69212	0.884271	0.125716	0.00634092	-0.00543	0.00993107	0.999916
1399499844453170456	0.692109	0.884266	0.125732	0.00657652	-0.00482483	0.00997479	0.999917
1399499844461588456	0.692117	0.884269	0.125708	0.00627959	-0.00546549	0.00996965	0.999916
1399499844469827456	0.692122	0.884266	0.125691	0.00638335	-0.00512709	0.0098596	0.999918
1399499844486559456	0.692113	0.884267	0.125717	0.00615067	-0.00557978	0.00990313	0.999917
1399499844503186456	0.692123	0.884272	0.125699	0.00680297	-0.00507807	0.0099196	0.999915
1399499844519848456	0.692116	0.884266	0.125717	0.00627813	-0.0050917	0.00996846	0.999918
1399499844528204456	0.692116	0.884262	0.125723	0.00607605	-0.00526687	0.00989908	0.999919
1399499844536501456	0.692114	0.884276	0.125724	0.00610192	-0.00513504	0.00991383	0.999919
1399499844553145456	0.692119	0.884272	0.125717	0.00650552	-0.00510838	0.00993834	0.999916
1399499844569811456	0.692114	0.884267	0.125708	0.00593227	-0.00545593	0.00991347	0.999918
1399499844578206456	0.692115	0.884266	0.125705	0.00621182	-0.00523897	0.00984732	0.999918
1399499844586486456	0.692121	0.884264	0.125683	0.00656065	-0.00507838	0.00995802	0.999916
1399499844603194456	0.692112	0.884271	0.125736	0.00626939	-0.00515124	0.00990967	0.999918
1399499844619853456	0.692122	0.884274	0.125683	0.00658246	-0.00498855	0.00995907	0.999916
1399499844628222456	0.692113	0.884273	0.125716	0.00637141	-0.00521487	0.00990697	0.999917
1399499844636535456	0.692103	0.884271	0.125725	0.00626217	-0.00528738	0.00995899	0.999917
1399499844644829456	0.692111	0.884273	0.125734	0.00614726	-0.00548973	0.00987272	0.999917
1399499844653190456	0.692116	0.884262	0.125735	0.0063076	-0.00512654	0.00989694	0.999918
1399499844661588456	0.692117	0.884268	0.125711	0.00652339	-0.00544288	0.0099194	0.999915
1399499844669832456	0.69212	0.884268	0.125695	0.00610859	-0.00528653	0.00989756	0.999918
1399499844678190456	0.692119	0.884264	0.125707	0.00611586	-0.00531516	0.00988356	0.999918
1399499844686529456	0.692099	0.884276	0.125742	0.00618047	-0.00531776	0.00991455	0.999918
1399499844694928456	0.692119	0.884269	0.125711	0.00650875	-0.00521498	0.00997411	0.999916
1399499844703155456	0.692123	0.884263	0.125687	0.00616483	-0.0053642	0.00989356	0.999918
1399499844711516456	0.692114	0.884269	0.12571	0.00617385	-0.00510509	0.0100002	0.999918
1399499844719843456	0.692113	0.88427	0.125735	0.00626152	-0.00525176	0.00994729	0.999917
1399499844736498456	0.692118	0.884265	0.125714	0.00576144	-0.00509378	0.0099063	0.999921
1399499844753216456	0.692118	0.88427	0.125726	0.00590551	-0.00538336	0.00984939	0.99992
1399499844769878456	0.69211	0.884276	0.125703	0.00653154	-0.00520107	0.00995773	0.999916
1399499844786524456	0.692106	0.88428	0.125749	0.00673391	-0.0051728	0.0098986	0.999915
1399499844803308456	0.692091	0.884282	0.125765	0.00600874	-0.00526808	0.00986165	0.999919
1399499844819835456	0.69211	0.884279	0.125725	0.00632088	-0.00516774	0.00992567	0.999917
1399499844836540456	0.692122	0.884258	0.125702	0.00621166	-0.00510124	0.00986719	0.999919
1399499844844884456	0.692115	0.884274	0.125711	0.00617015	-0.00509332	0.00994204	0.999919
1399499844869843456	0.692115	0.884276	0.125723	0.00530381	-0.00526691	0.00982827	0.999924
1399499844878191456	0.692113	0.884273	0.125721	0.00637329	-0.00538823	0.00993382	0.999916
1399499844886497456	0.692117	0.884281	0.125707	0.00633249	-0.0050243	0.00990615	0.999918
1399499844894910456	0.692118	0.884276	0.125707	0.00637303	-0.00559957	0.00996562	0.999914
1399499844903212456	0.692123	0.884263	0.125661	0.00684542	-0.00494369	0.00994157	0.999915
1399499844911516456	0.692131	0.884276	0.125681	0.00628448	-0.00499361	0.00992796	0.999918
1399499844919847456	0.692123	0.88427	0.125708	0.00606125	-0.00544678	0.00991157	0.999918
1399499844928225456	0.692114	0.884276	0.125722	0.00642251	-0.00511119	0.00989035	0.999917
1399499844936539456	0.692119	0.884266	0.125695	0.00671391	-0.00511192	0.0099384	0.999915
1399499844944851456	0.692092	0.884284	0.125763	0.00574987	-0.00560343	0.00987941	0.999919
1399499844953187456	0.692123	0.884264	0.125703	0.00694531	-0.00494105	0.00996898	0.999914
1399499844961579456	0.692114	0.88427	0.125699	0.00623939	-0.00529324	0.00997847	0.999917
1399499844969811456	0.692118	0.884264	0.125704	0.00616862	-0.00516615	0.00988648	0.999919
1399499844978180456	0.692126	0.884273	0.125714	0.00622264	-0.00544691	0.0099515	0.999916
1399499844986536456	0.69211	0.884276	0.125704	0.00691017	-0.00501732	0.00993401	0.999914
1399499845003142456	0.692122	0.884267	0.125679	0.00648934	-0.00542359	0.00992595	0.999915
1399499845019842456	0.692108	0.884274	0.125715	0.00677645	-0.00503397	0.00995866	0.999915
