#Time	 Roll 	 Pitch 	 Yaw
1399582091937969434	-0.0122797	-0.034785	0.462339
1399582091985882395	-0.0122677	-0.0347889	0.46221
1399582092041769817	-0.0122484	-0.0347854	0.462109
1399582092090841974	-0.0122464	-0.0347896	0.462091
1399582092148854161	-0.0122583	-0.0347755	0.462167
1399582092249719958	-0.0122644	-0.0347475	0.462273
1399582092298732665	-0.0122898	-0.0347382	0.462365
1399582092355028895	-0.0122949	-0.0347527	0.462483
1399582092403658774	-0.0122818	-0.0347473	0.462652
1399582092458678343	-0.0122901	-0.0347432	0.462833
1399582092515584053	-0.0123459	-0.0347327	0.463003
1399582092611572036	-0.0123086	-0.0347378	0.463165
1399582092670569012	-0.0122625	-0.0347335	0.463362
1399582092716509161	-0.0122669	-0.0347467	0.463561
1399582092771438698	-0.0122306	-0.0347498	0.463718
1399582092820462620	-0.0122368	-0.0347796	0.463758
1399582092875412318	-0.0122158	-0.034817	0.463906
1399582092932618790	-0.0122391	-0.034844	0.464068
1399582093029497959	-0.0122289	-0.034861	0.464233
1399582093087453529	-0.0122332	-0.0348748	0.4643
1399582093139441641	-0.0121938	-0.0348844	0.464293
1399582093189447227	-0.0121999	-0.0349138	0.464443
1399582093238375282	-0.0121795	-0.0349398	0.464596
1399582093293528560	-0.0121513	-0.0349624	0.464805
1399582093350524109	-0.0121477	-0.0349777	0.46486
1399582093447448196	-0.0121634	-0.0349423	0.46483
1399582093502280664	-0.012215	-0.0349269	0.464453
1399582093551355160	-0.0122366	-0.0348967	0.464161
1399582093610213100	-0.0122514	-0.0348574	0.464042
1399582093656256521	-0.0122769	-0.0348236	0.463915
1399582093711267033	-0.0123236	-0.0347985	0.46376
1399582093815208777	-0.012371	-0.0348181	0.463684
1399582093864214733	-0.0123859	-0.0348381	0.463598
1399582093920197415	-0.012369	-0.0348653	0.463495
1399582093969158564	-0.0123792	-0.0348863	0.463557
1399582094024115641	-0.0123566	-0.0349163	0.463667
1399582094073149792	-0.0123386	-0.0349016	0.463978
1399582094138203238	-0.0123481	-0.0348907	0.464275
1399582094233237988	-0.0123354	-0.0348784	0.464608
1399582094282070589	-0.0123347	-0.0348667	0.464619
1399582094350015841	-0.012332	-0.0348256	0.464479
1399582094385982902	-0.0123698	-0.0348662	0.464583
1399582094454038440	-0.0123815	-0.0348452	0.464701
1399582094490949908	-0.012407	-0.0348628	0.464879
1399582094558994653	-0.0123714	-0.0348727	0.465001
1399582094665912701	-0.0123649	-0.0348683	0.465152
1399582094672867963	-0.0123848	-0.0348844	0.465185
1399582094766649073	-0.0123844	-0.0349042	0.46511
1399582094802663742	-0.0123539	-0.0349224	0.464922
1399582094870672611	-0.0123306	-0.0349286	0.464788
1399582094981795790	-0.012312	-0.0349291	0.464761
1399582094988717032	-0.0123064	-0.0349194	0.464718
1399582095079696158	-0.0123192	-0.0349012	0.464646
1399582095094685741	-0.0123034	-0.0348822	0.464576
1399582095185657388	-0.012344	-0.0348668	0.464539
1399582095219647441	-0.0123679	-0.0348856	0.464522
1399582095274638964	-0.0124139	-0.0348863	0.464306
1399582095331645492	-0.0124323	-0.0348844	0.464218
1399582095428553454	-0.0124372	-0.0349365	0.46419
1399582095483507278	-0.012434	-0.0349618	0.463997
1399582095532459547	-0.0123936	-0.0349651	0.463735
1399582095588371652	-0.0123914	-0.0349584	0.463558
1399582095636481158	-0.0123911	-0.0349531	0.463463
1399582095695437711	-0.0124174	-0.0349907	0.46343
1399582095749406362	-0.0124141	-0.0349897	0.463447
1399582095845340361	-0.0123958	-0.0350087	0.463518
1399582095901306916	-0.0123619	-0.0350249	0.463833
1399582095950319796	-0.0123311	-0.0350525	0.464078
1399582096005266078	-0.0122999	-0.0350645	0.464237
1399582096054242178	-0.0122839	-0.0350777	0.464619
1399582096116258702	-0.012279	-0.0351111	0.465026
1399582096237165067	-0.0122673	-0.0351258	0.465054
1399582096243286119	-0.0122667	-0.0351663	0.465084
1399582096325103844	-0.0122415	-0.0351673	0.465163
1399582096368205452	-0.0122372	-0.0351573	0.465161
1399582096423076976	-0.0122076	-0.0351624	0.465117
1399582096472104191	-0.0122126	-0.0351534	0.465325
1399582096577079239	-0.0122042	-0.0351504	0.465482
1399582096592048632	-0.0122347	-0.0351544	0.465579
1399582096681031263	-0.0122755	-0.0351319	0.465636
1399582096739924152	-0.0122786	-0.0351005	0.465669
1399582096784932911	-0.0123197	-0.0351262	0.465842
1399582096852826874	-0.0123421	-0.0351178	0.465984
1399582096889758680	-0.0123526	-0.0350951	0.4661
1399582096957845684	-0.0123422	-0.0350893	0.466276
1399582097061561606	-0.0123477	-0.0351033	0.466438
1399582097069551186	-0.0123524	-0.0350711	0.466505
1399582097153716814	-0.012321	-0.0350891	0.466621
1399582097201615896	-0.0123478	-0.0350807	0.46678
1399582097260484692	-0.0123963	-0.0350861	0.466835
1399582097313393388	-0.0124154	-0.0350534	0.466828
1399582097410442208	-0.0123938	-0.0350114	0.466863
1399582097465389956	-0.0123924	-0.0349682	0.466877
1399582097514421526	-0.0123832	-0.0349155	0.466962
1399582097570462066	-0.0123614	-0.0349158	0.467001
1399582097619364881	-0.0123606	-0.0348911	0.466939
1399582097674356571	-0.0123408	-0.0348917	0.467023
1399582097731288581	-0.0123107	-0.0348889	0.467085
1399582097827275474	-0.0123219	-0.0348886	0.46712
1399582097883307517	-0.012298	-0.0348615	0.467113
1399582097932249094	-0.0123088	-0.0348576	0.467114
