#Time	 Roll 	 Pitch 	 Yaw
1399897692680302205	-0.001643113443	-0.03321124613	0.3575224876
1399897692744247275	-0.001651609899	-0.0331608206	0.3575592339
1399897692834191031	-0.001646162593	-0.03313694149	0.3575529158
1399897692889180396	-0.001690681442	-0.03307332844	0.3575713336
1399897692993183369	-0.001647715224	-0.03303015232	0.3575578928
1399897693042063743	-0.001635130029	-0.03300350159	0.3575462699
1399897693097081214	-0.001678726519	-0.03296276927	0.3575024009
1399897693154028599	-0.001684034825	-0.03293592483	0.3574176729
1399897693215005769	-0.001635400928	-0.03291369975	0.3573665321
1399897693305969039	-0.00166255841	-0.03291977942	0.3573578298
1399897693410951817	-0.001672263257	-0.03287506104	0.3573077321
1399897693515791564	-0.001646619523	-0.03280694783	0.3573055863
1399897693619750794	-0.001619215822	-0.03279449791	0.3572898507
1399897693668792548	-0.001609544386	-0.0327301845	0.3572780192
1399897693727676305	-0.001643236261	-0.03269409761	0.3572714031
1399897693773620850	-0.001675905078	-0.03271001205	0.3572421074
1399897693828637601	-0.001696549705	-0.03267211467	0.3572065234
1399897693877706722	-0.00171985582	-0.032623142	0.3571395576
1399897693982625351	-0.00171514519	-0.03258275613	0.3571064472
1399897693997568242	-0.001758189755	-0.03254337609	0.3570602536
1399897694086640540	-0.00174645998	-0.03252251446	0.3570592701
1399897694141539899	-0.001740684616	-0.03248512745	0.3570543528
1399897694194491207	-0.001750246505	-0.03245316073	0.3570046425
1399897694249469767	-0.001744107925	-0.03244905174	0.3569488525
1399897694295499910	-0.001780731604	-0.03241217509	0.3568938673
1399897694399445240	-0.001794993412	-0.03240256011	0.3568979502
1399897694414368669	-0.001806707587	-0.03237017244	0.3569121361
1399897694504309880	-0.001797902631	-0.03235281631	0.3569136858
1399897694559375359	-0.001791396411	-0.03232866526	0.3568959832
1399897694608322508	-0.001795111573	-0.03232050687	0.3569099903
1399897694664387775	-0.001799699152	-0.03232200816	0.3568802774
1399897694817309512	-0.001840473269	-0.0322095491	0.3567519486
1399897694835335964	-0.001826573978	-0.03217914701	0.3567211032
1399897694922326337	-0.001812680624	-0.03215947375	0.3567164838
1399897694977298191	-0.001806770568	-0.03214093298	0.3566814661
1399897695026283563	-0.001838204567	-0.03212680668	0.3567218482
1399897695082188673	-0.001828015666	-0.03212844208	0.3567001522
1399897695138201717	-0.001803810592	-0.03211249039	0.3566840887
1399897695242083446	-0.001794597949	-0.03209698573	0.3566648364
1399897695294069986	-0.001807684312	-0.03210111335	0.3566533327
1399897695340100163	-0.001804448082	-0.03209188208	0.3566684127
1399897695396099708	-0.001830937108	-0.03210682794	0.3566947281
1399897695452049014	-0.001818018849	-0.03210608289	0.3567271233
