#Time	 Roll 	 Pitch 	 Yaw 	 Thrust
1399094287359477515	1513	1514	1514	1378
1399094287369474039	1513	1515	1514	1379
1399094287389460027	1513	1514	1514	1378
1399094287394553282	1513	1515	1514	1378
1399094287404417472	1513	1514	1514	1378
1399094287409389957	1513	1514	1514	1378
1399094287419356179	1513	1513	1514	1378
1399094287434442001	1513	1514	1514	1378
1399094287449464620	1513	1515	1514	1378
1399094287454366266	1513	1515	1514	1378
1399094287459384908	1513	1515	1514	1378
1399094287469495897	1513	1515	1514	1378
1399094287479483671	1512	1514	1514	1378
1399094287489495781	1513	1515	1514	1378
1399094287494542346	1512	1515	1514	1378
1399094287504486864	1513	1514	1514	1378
1399094287509461328	1514	1515	1514	1378
1399094287524583157	1513	1514	1514	1378
1399094287534597091	1513	1514	1514	1378
1399094287554417336	1513	1515	1514	1378
1399094287569525807	1513	1514	1514	1378
1399094287584661370	1513	1514	1514	1378
1399094287604399144	1513	1514	1514	1378
1399094287619419177	1513	1514	1514	1378
1399094287634445083	1513	1514	1514	1378
1399094287654493008	1513	1514	1514	1378
1399094287659435988	1513	1514	1514	1378
1399094287669453957	1513	1514	1514	1378
1399094287679487319	1513	1514	1514	1378
1399094287689601356	1513	1515	1514	1378
1399094287694568559	1513	1514	1514	1378
1399094287704468175	1513	1514	1514	1378
1399094287709517098	1513	1515	1514	1378
1399094287719567522	1513	1514	1514	1378
1399094287729579525	1513	1514	1514	1378
1399094287744567894	1513	1514	1514	1378
1399094287754543634	1513	1514	1514	1378
1399094287769531952	1514	1514	1514	1378
1399094287779461231	1513	1514	1514	1378
1399094287789502818	1513	1514	1514	1378
1399094287804536532	1512	1514	1514	1378
1399094287819612201	1512	1514	1514	1378
1399094287829539304	1512	1514	1514	1378
1399094287834579344	1512	1514	1514	1378
1399094287844500906	1513	1514	1514	1378
1399094287854551505	1514	1513	1514	1377
1399094287859511530	1512	1514	1514	1434
1399094287874601841	1513	1514	1514	1399
1399094287879492546	1514	1513	1514	1398
1399094287884474483	1512	1514	1514	1399
1399094287899459354	1512	1514	1514	1399
1399094287904558023	1512	1512	1514	1398
1399094287909418863	1511	1514	1514	1399
1399094287919510166	1512	1512	1514	1398
1399094287929466812	1511	1513	1514	1399
1399094287939425968	1511	1513	1514	1399
1399094287944487750	1512	1513	1514	1399
1399094287954433596	1511	1513	1514	1399
1399094287959502610	1512	1513	1514	1399
1399094287969486333	1512	1513	1514	1399
1399094287979512805	1511	1513	1514	1399
1399094287989534883	1512	1515	1514	1400
1399094288004503520	1512	1512	1514	1399
1399094288009382603	1510	1514	1514	1399
1399094288024549876	1512	1512	1514	1399
1399094288034561750	1512	1512	1514	1399
1399094288054614003	1512	1512	1514	1399
1399094288059482592	1512	1512	1514	1400
1399094288069506686	1513	1511	1514	1399
1399094288084500137	1512	1511	1514	1399
1399094288104494946	1512	1510	1514	1399
1399094288119654599	1511	1510	1514	1400
1399094288129510891	1512	1509	1514	1400
1399094288139574617	1508	1509	1514	1399
1399094288144568203	1511	1509	1514	1399
1399094288154503603	1509	1510	1514	1399
1399094288159415731	1511	1509	1514	1400
1399094288169484832	1510	1509	1514	1399
1399094288179527284	1512	1509	1514	1399
1399094288189517228	1512	1507	1514	1399
1399094288194505610	1512	1506	1514	1399
1399094288204480092	1512	1508	1514	1400
1399094288209395445	1512	1506	1514	1399
1399094288224444783	1513	1507	1514	1400
1399094288234536888	1513	1506	1514	1399
1399094288244479840	1513	1504	1514	1399
1399094288254586180	1512	1504	1514	1399
1399094288259487173	1513	1504	1514	1399
1399094288269478240	1511	1503	1514	1399
1399094288284546135	1513	1502	1514	1399
1399094288294513881	1515	1498	1514	1399
1399094288304512755	1512	1498	1514	1399
1399094288319570309	1514	1497	1514	1399
1399094288334516390	1513	1496	1514	1399
1399094288354529107	1514	1489	1514	1399
1399094288369500491	1514	1489	1514	1399
1399094288379471199	1515	1490	1514	1398
1399094288384207822	1515	1490	1514	1399
1399094288394487624	1515	1487	1514	1399
1399094288404479605	1517	1486	1514	1398
1399094288419464290	1516	1486	1514	1399
1399094288444339803	1516	1482	1514	1399
1399094288454253135	1515	1482	1514	1399
1399094288469581589	1516	1482	1514	1399
1399094288484569115	1515	1482	1514	1399
1399094288504476059	1517	1477	1514	1399
1399094288519649458	1517	1478	1514	1400
1399094288534584743	1517	1477	1514	1399
1399094288554625558	1516	1475	1514	1399
1399094288569584154	1516	1475	1514	1399
1399094288584640544	1516	1475	1514	1399
1399094288604522800	1515	1470	1514	1399
1399094288609584087	1514	1470	1514	1400
1399094288619574259	1515	1469	1514	1400
1399094288634468364	1515	1469	1514	1400
1399094288649485357	1518	1466	1514	1400
1399094288654371079	1519	1465	1514	1400
1399094288659367449	1519	1465	1514	1400
1399094288669546247	1519	1466	1514	1400
1399094288679591691	1520	1467	1514	1400
1399094288689499162	1521	1465	1514	1400
1399094288694435330	1522	1466	1514	1400
1399094288704448005	1521	1467	1514	1401
1399094288709402075	1523	1467	1514	1400
1399094288724365360	1521	1468	1514	1401
1399094288734449192	1521	1468	1514	1401
1399094288754451360	1522	1468	1514	1401
1399094288759391423	1522	1468	1514	1401
1399094288774536455	1520	1470	1514	1402
1399094288784443471	1521	1470	1514	1402
1399094288804485838	1523	1473	1514	1402
1399094288819483457	1522	1473	1514	1402
1399094288834371597	1522	1473	1514	1402
1399094288854502521	1519	1475	1514	1403
1399094288859382137	1519	1475	1514	1402
1399094288879562659	1519	1474	1514	1403
1399094288889490953	1518	1478	1514	1402
1399094288894491937	1518	1479	1514	1403
1399094288904448111	1518	1478	1514	1402
1399094288909395188	1519	1479	1514	1403
1399094288919564408	1517	1479	1514	1403
1399094288929544142	1519	1479	1514	1402
1399094288939412763	1517	1480	1514	1402
1399094288944390537	1517	1481	1514	1403
1399094288954452197	1517	1479	1514	1402
1399094288959477688	1518	1480	1514	1403
1399094288969409242	1516	1480	1514	1403
1399094288989707637	1515	1480	1514	1403
1399094288994436439	1516	1479	1514	1402
1399094289004470144	1515	1480	1514	1403
1399094289019481099	1516	1479	1514	1402
1399094289034488639	1517	1479	1514	1402
1399094289054439426	1518	1479	1514	1402
1399094289069527000	1519	1480	1514	1402
1399094289084502559	1519	1480	1514	1402
1399094289104554391	1521	1479	1514	1402
1399094289109504719	1520	1480	1514	1402
1399094289119519986	1522	1479	1514	1402
1399094289129480534	1522	1479	1514	1402
1399094289139529372	1523	1477	1514	1402
1399094289144552047	1523	1478	1514	1402
1399094289154502761	1523	1478	1514	1402
1399094289164476105	1523	1478	1514	1402
1399094289169380578	1523	1479	1514	1402
1399094289179460399	1523	1477	1514	1402
1399094289189500082	1525	1478	1514	1402
1399094289204549603	1524	1477	1514	1402
1399094289219435750	1525	1477	1514	1402
1399094289229435860	1524	1477	1514	1402
1399094289239439895	1523	1478	1514	1402
1399094289244429066	1525	1477	1514	1402
1399094289254402809	1527	1477	1514	1403
1399094289269459019	1527	1475	1514	1403
1399094289284484238	1527	1475	1514	1402
1399094289304407794	1528	1474	1514	1403
1399094289319468617	1527	1473	1514	1402
1399094289334463782	1527	1472	1514	1402
1399094289354443005	1528	1471	1514	1402
1399094289359432823	1528	1471	1514	1402
1399094289369493025	1526	1472	1514	1402
1399094289379139007	1527	1472	1514	1403
1399094289384486547	1527	1470	1514	1402
1399094289404528878	1527	1470	1514	1403
1399094289429543307	1527	1471	1514	1403
1399094289434432761	1526	1470	1514	1403
1399094289454566066	1527	1472	1514	1404
1399094289469527651	1525	1473	1514	1404
1399094289479509713	1524	1474	1514	1405
1399094289489549835	1526	1474	1514	1404
1399094289504522083	1524	1476	1514	1405
1399094289519496727	1523	1476	1514	1405
1399094289534592806	1522	1476	1514	1406
1399094289554568134	1520	1478	1514	1406
1399094289569615275	1521	1479	1514	1406
1399094289584582354	1521	1480	1514	1406
1399094289594553299	1517	1484	1514	1406
1399094289604486417	1518	1485	1514	1405
1399094289619658683	1519	1484	1514	1405
1399094289634649458	1521	1484	1514	1405
1399094289644490937	1521	1483	1514	1405
1399094289654499632	1522	1485	1514	1405
1399094289659491004	1522	1484	1514	1405
1399094289669469191	1524	1484	1514	1405
1399094289679487936	1524	1484	1514	1405
1399094289684497129	1525	1483	1514	1405
1399094289704745618	1528	1486	1514	1405
1399094289709448649	1529	1486	1514	1405
1399094289719488909	1529	1485	1514	1404
1399094289734582758	1529	1486	1514	1404
1399094289754574730	1529	1488	1514	1404
1399094289759459653	1529	1488	1514	1405
1399094289769585298	1528	1488	1514	1404
1399094289784468140	1528	1487	1514	1404
1399094289804684418	1529	1487	1514	1404
1399094289819544795	1528	1486	1514	1404
1399094289829511853	1528	1484	1514	1404
1399094289849572874	1528	1484	1514	1404
1399094289854526482	1530	1481	1514	1404
1399094289859536298	1529	1480	1514	1404
1399094289869512689	1530	1480	1514	1404
1399094289879326796	1530	1478	1514	1403
1399094289884490026	1529	1478	1514	1405
1399094289894464067	1531	1474	1514	1403
1399094289904493798	1529	1474	1514	1404
1399094289909423903	1530	1474	1514	1404
1399094289924534444	1529	1473	1514	1404
1399094289929480578	1530	1474	1514	1404
1399094289939538440	1530	1469	1514	1403
1399094289944480562	1531	1470	1514	1404
1399094289954490109	1529	1470	1514	1404
1399094289959410069	1531	1470	1514	1404
1399094289974506817	1529	1469	1514	1404
1399094289979523344	1531	1469	1514	1403
1399094289989491591	1533	1467	1514	1404
1399094290004523579	1533	1466	1514	1404
1399094290014493323	1531	1466	1514	1404
1399094290034581319	1530	1466	1514	1405
1399094290054558923	1527	1462	1514	1405
