#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
1399434562831135930	0.790117	0.829721	0.128928	0.00459784	-0.00433978	-0.00345747	0.999974
1399434562839387930	0.790137	0.829707	0.128863	0.00467974	-0.00466318	-0.00338697	0.999972
1399434562856115930	0.79012	0.829717	0.128894	0.00482665	-0.00457981	-0.00337302	0.999972
1399434562881130930	0.790137	0.829702	0.128842	0.00481487	-0.00468621	-0.00343485	0.999972
1399434562889389930	0.79013	0.829717	0.128865	0.00457941	-0.0046872	-0.00339643	0.999973
1399434562906073930	0.790127	0.829707	0.128867	0.00453488	-0.00453399	-0.00349559	0.999973
1399434562914408930	0.790137	0.829721	0.128874	0.00467778	-0.00463541	-0.00334004	0.999973
1399434562922797930	0.790127	0.8297	0.12885	0.0044153	-0.0044592	-0.00350148	0.999974
1399434562931113930	0.790137	0.829715	0.128855	0.00471949	-0.00415811	-0.00343585	0.999974
1399434562939482930	0.790137	0.829704	0.128831	0.00515438	-0.00472985	-0.00341483	0.99997
1399434562947758930	0.790116	0.829718	0.128922	0.00454224	-0.0053142	-0.00328588	0.99997
1399434562956108930	0.790134	0.829712	0.128883	0.00465696	-0.00477152	-0.00341172	0.999972
1399434562964463930	0.790123	0.829714	0.128894	0.00439793	-0.00482633	-0.00348235	0.999973
1399434562972703930	0.790134	0.829725	0.128869	0.00476756	-0.00452147	-0.00346377	0.999972
1399434562981129930	0.790125	0.829711	0.128879	0.00437183	-0.00447208	-0.00345988	0.999974
1399434562997744930	0.790123	0.829702	0.128861	0.00446158	-0.0047626	-0.00344118	0.999973
1399434563006044930	0.790141	0.829718	0.128865	0.00434234	-0.00467349	-0.00345068	0.999974
1399434563014394930	0.790121	0.829716	0.128901	0.00417866	-0.00481214	-0.00348928	0.999974
1399434563022717930	0.790122	0.82971	0.128888	0.00481475	-0.00448724	-0.00337399	0.999973
1399434563031092930	0.790129	0.829716	0.128874	0.00472762	-0.00506551	-0.00336712	0.99997
1399434563047741930	0.790115	0.829706	0.128884	0.00479437	-0.00428848	-0.00342816	0.999973
1399434563056046930	0.790119	0.829711	0.128899	0.00425086	-0.00494377	-0.00336741	0.999973
1399434563064424930	0.790129	0.829726	0.12888	0.00459742	-0.00469275	-0.00339365	0.999973
1399434563072737930	0.790131	0.82971	0.128869	0.0041971	-0.00449352	-0.00350868	0.999975
1399434563081072930	0.790132	0.829713	0.128866	0.00468716	-0.00480017	-0.00347084	0.999971
1399434563089378930	0.790121	0.82971	0.12889	0.00445997	-0.00456386	-0.00343365	0.999974
1399434563106051930	0.790135	0.829718	0.128871	0.0047711	-0.00463626	-0.00342864	0.999972
1399434563122735930	0.790117	0.829701	0.128896	0.00439792	-0.00458713	-0.00338747	0.999974
1399434563147753930	0.790122	0.829717	0.12887	0.0044792	-0.00470692	-0.00347692	0.999973
1399434563156164930	0.79012	0.82971	0.128877	0.0043193	-0.00439772	-0.00345151	0.999975
1399434563164429930	0.790133	0.829711	0.128841	0.00497814	-0.00433746	-0.00338672	0.999972
1399434563172759930	0.790119	0.829717	0.128871	0.00447571	-0.00466467	-0.00345703	0.999973
1399434563181131930	0.79012	0.829705	0.128883	0.00440854	-0.00486301	-0.00342634	0.999973
1399434563189484930	0.790126	0.829717	0.128896	0.00469902	-0.00482329	-0.00346636	0.999971
1399434563197756930	0.790116	0.829704	0.128885	0.0047176	-0.00450764	-0.00338387	0.999973
1399434563206129930	0.790129	0.829712	0.128874	0.00464278	-0.00448693	-0.00348007	0.999973
1399434563214463930	0.790125	0.829722	0.128891	0.00439223	-0.00496754	-0.00338968	0.999972
1399434563222737930	0.790138	0.829702	0.128823	0.0046959	-0.00407804	-0.00351448	0.999974
1399434563231074930	0.790129	0.829708	0.128891	0.00444244	-0.00443812	-0.00338346	0.999975
1399434563247797930	0.790128	0.829709	0.128865	0.0047099	-0.00458473	-0.00338168	0.999973
1399434563256134930	0.790118	0.829714	0.1289	0.00448056	-0.00465415	-0.00348709	0.999973
1399434563264466930	0.790126	0.829714	0.128867	0.00484862	-0.00497033	-0.00336102	0.99997
1399434563272782930	0.790124	0.829708	0.128851	0.00498165	-0.00395399	-0.00344579	0.999974
1399434563281099930	0.790118	0.829714	0.1289	0.00430582	-0.00494549	-0.00344292	0.999973
1399434563297784930	0.79013	0.829714	0.128898	0.00454189	-0.00459118	-0.00340163	0.999973
1399434563306093930	0.790128	0.829713	0.128884	0.00408189	-0.00491569	-0.0034633	0.999974
1399434563314470930	0.790113	0.829704	0.128895	0.0037487	-0.00469631	-0.00348006	0.999976
1399434563322740930	0.790128	0.829714	0.128878	0.00447802	-0.00462702	-0.0035164	0.999973
1399434563331053930	0.790113	0.829718	0.128912	0.0042541	-0.00497044	-0.00341798	0.999973
1399434563339418930	0.790126	0.829704	0.12888	0.00479539	-0.00433499	-0.00343946	0.999973
1399434563356046930	0.790129	0.82971	0.128861	0.0046864	-0.00442111	-0.00341524	0.999973
1399434563364417930	0.790121	0.829716	0.128891	0.00474867	-0.00456599	-0.00341075	0.999973
1399434563381082930	0.790134	0.829713	0.128852	0.00389043	-0.00479291	-0.0035828	0.999974
