#Time	 Roll 	 Pitch 	 Yaw
1399434562452048088	-0.0194844	0.000819044	0.442994
1399434562509029213	-0.0195247	0.000756329	0.442944
1399434562524878077	-0.0195578	0.000677561	0.442922
1399434562545338289	-0.0195912	0.000615867	0.442871
1399434562732854046	-0.0196769	0.000462187	0.442799
1399434562759826927	-0.0197332	0.0003451	0.442698
1399434562775774274	-0.0197694	0.000305058	0.44265
1399434562815754427	-0.0197908	0.000249445	0.442628
1399434562918692610	-0.0198387	0.000164086	0.442604
1399434562975653060	-0.0198815	5.77364e-05	0.442606
1399434562991629293	-0.0199278	-2.92808e-06	0.442586
1399434563059677753	-0.0199474	-4.74323e-05	0.442571
1399434563076570680	-0.0199816	-0.000113428	0.442522
1399434563134430115	-0.0200293	-0.000169966	0.442506
1399434563151411878	-0.0200396	-0.000239894	0.442448
1399434563217490429	-0.0200891	-0.000291614	0.442445
1399434563235484555	-0.020124	-0.000335908	0.44243
1399434563258459867	-0.0201593	-0.00040004	0.4424
1399434563286432596	-0.0201812	-0.000419492	0.442373
1399434563395381316	-0.0202009	-0.000472542	0.442348
1399434563412365841	-0.0202299	-0.000505155	0.442304
1399434563431330385	-0.0202418	-0.000554997	0.442273
1399434563457589301	-0.020293	-0.000597773	0.44227
1399434563792174109	-0.0204284	-0.000959743	0.442059
1399434563899221472	-0.0204613	-0.00103559	0.442055
1399434564056057233	-0.020643	-0.00123448	0.442061
1399434564074056805	-0.0206643	-0.0013037	0.442065
1399434564099064401	-0.0206707	-0.00134968	0.442057
1399434564272007403	-0.0207635	-0.0015045	0.442107
1399434564421947878	-0.0208663	-0.0016692	0.442107
1399434564468902009	-0.0209	-0.00169746	0.442105
1399434564497919139	-0.020924	-0.00178282	0.442079
1399434564739852281	-0.0210471	-0.00203246	0.442014
1399434564756874499	-0.0210621	-0.0020721	0.441989
1399434564787787427	-0.0210756	-0.00208454	0.441959
1399434564927672852	-0.0211616	-0.0022536	0.441934
1399434565054905456	-0.0211936	-0.00228527	0.441925
1399434565070632749	-0.0212191	-0.00235151	0.441904
1399434565087678173	-0.021257	-0.00241548	0.441941
1399434565135608870	-0.0212923	-0.00245117	0.441964
1399434565152619225	-0.021319	-0.00249894	0.441972
1399434565348537344	-0.0213375	-0.00266976	0.441841
1399434565375498307	-0.0213108	-0.00270454	0.441802
1399434565392478595	-0.0213524	-0.00275048	0.441758
1399434565425448750	-0.0213723	-0.00279789	0.441742
1399434565453415999	-0.0214224	-0.0028488	0.441713
1399434565546366371	-0.0214477	-0.00291606	0.441687
1399434565579369499	-0.0214556	-0.00296705	0.441681
1399434565685363241	-0.0214667	-0.00299518	0.441653
1399434565702330855	-0.0214605	-0.00304083	0.441609
1399434565718269671	-0.0214878	-0.00307546	0.441568
1399434565778351107	-0.021547	-0.00319114	0.44147
1399434565807235719	-0.0215773	-0.00324366	0.441443
1399434565848855870	-0.0215774	-0.00327693	0.441428
1399434566009232150	-0.0216933	-0.00339959	0.441333
1399434566025166632	-0.0216997	-0.00345398	0.441328
1399434566416281607	-0.0218183	-0.00386149	0.441108
1399434566433274207	-0.0218296	-0.00389894	0.441102
1399434566522114794	-0.0218738	-0.00394825	0.441074
1399434566553994962	-0.0218876	-0.00403558	0.44097
1399434566656998803	-0.0219069	-0.00415085	0.440951
1399434566673021809	-0.0219309	-0.00416736	0.440931
1399434566739018983	-0.0219617	-0.0042193	0.440896
1399434566755855327	-0.0219667	-0.00425174	0.440874
1399434566911927005	-0.0220221	-0.00436536	0.440836
1399434566928771308	-0.0220476	-0.00440342	0.440808
1399434566987878685	-0.0220931	-0.00448798	0.440763
1399434567008829883	-0.0221237	-0.00451399	0.440708
1399434567080818311	-0.0221412	-0.00454688	0.440674
1399434567105756441	-0.022178	-0.00458433	0.440677
1399434567132772313	-0.0221966	-0.00463642	0.44065
1399434567258697332	-0.0222536	-0.00468326	0.440599
1399434567274705214	-0.0222909	-0.00472411	0.440581
1399434567397765364	-0.022381	-0.00486148	0.440589
1399434567414654817	-0.0224266	-0.00489588	0.440591
1399434567443540763	-0.0224362	-0.00494577	0.440608
1399434567574513098	-0.022451	-0.00499847	0.440548
1399434567590436521	-0.0224876	-0.00504498	0.440519
1399434567607400400	-0.0225135	-0.00509236	0.440489
1399434567631430929	-0.0225321	-0.00512163	0.440473
1399434567647394087	-0.0225164	-0.00515185	0.440454
1399434567939303649	-0.0225843	-0.00531541	0.440336
1399434567986224988	-0.0226226	-0.00533076	0.440304
1399434568013209110	-0.0226194	-0.00537633	0.440313
1399434568102394457	-0.0226498	-0.00542041	0.440277
1399434568149220308	-0.0226537	-0.00543616	0.440243
1399434568196285790	-0.0226678	-0.0054751	0.440224
1399434568229251974	-0.0226848	-0.00548962	0.440198
1399434568308130080	-0.0227197	-0.00550133	0.440171
1399434568325022024	-0.0227373	-0.0055158	0.440139
1399434568341063501	-0.0227199	-0.00553711	0.440156
1399434568465000843	-0.022698	-0.00559373	0.440101
1399434568488047908	-0.0227072	-0.00562129	0.440068
1399434568505005463	-0.0227306	-0.00565573	0.440029
1399434568544955991	-0.0227265	-0.00567328	0.440009
1399434568625960934	-0.0227071	-0.00571196	0.439943
1399434568666674268	-0.0227005	-0.00572843	0.439927
1399434568683924446	-0.0226952	-0.0057309	0.439935
1399434568706888171	-0.0226976	-0.00576456	0.439954
1399434568780930616	-0.0226986	-0.005788	0.439969
1399434568856794142	-0.0227005	-0.00582043	0.439901
1399434568873862617	-0.0227119	-0.0058437	0.439898
1399434568897784321	-0.0227139	-0.00586311	0.439881
1399434568983797785	-0.0227008	-0.00588056	0.43987
1399434569054742791	-0.0227151	-0.00588294	0.439877
1399434569096715426	-0.0227033	-0.00590532	0.439901
1399434569114700419	-0.0227201	-0.00593771	0.439917
1399434569130686152	-0.0227172	-0.00596535	0.439953
1399434569254689293	-0.0227313	-0.00599563	0.439978
1399434569271580156	-0.0227486	-0.00599953	0.439987
1399434569324613162	-0.0227702	-0.00601743	0.439985
1399434569340613015	-0.0227959	-0.00602475	0.439992
1399434569375557097	-0.0228132	-0.00607097	0.439984
1399434569592500786	-0.0228437	-0.00619615	0.439982
1399434569609457748	-0.022835	-0.00620994	0.440004
1399434569625484733	-0.0228426	-0.00624425	0.439996
1399434569642459652	-0.0228617	-0.00625244	0.440004
1399434569664483490	-0.0228812	-0.00628468	0.440006
1399434569732391184	-0.0228942	-0.00630157	0.440011
1399434569755421692	-0.0228895	-0.00631813	0.440027
1399434569792412182	-0.0229045	-0.00632908	0.440021
1399434569897357558	-0.0229448	-0.00634067	0.440019
1399434569914301018	-0.0229665	-0.00635139	0.439991
1399434569959358144	-0.0229824	-0.00637227	0.439983
1399434569976300536	-0.0230104	-0.00638106	0.439954
1399434570005326502	-0.0230201	-0.00642609	0.439932
1399434570172254313	-0.0230449	-0.00647495	0.439902
1399434570189163295	-0.0230546	-0.00649589	0.439868
1399434570285163287	-0.0230527	-0.00654203	0.439853
1399434570309146378	-0.0230992	-0.00655206	0.439848
1399434570326142031	-0.0231167	-0.00653265	0.439814
1399434570342092089	-0.0231232	-0.00656799	0.439827
1399434570445087552	-0.0231436	-0.0065664	0.439822
1399434570521163241	-0.0231719	-0.0065846	0.439705
1399434570538136373	-0.0232358	-0.0065346	0.440015
1399434570554052642	-0.0232738	-0.00669469	0.440149
1399434570629983358	-0.0233109	-0.00666693	0.440712
1399434570671745296	-0.0235146	-0.00659713	0.44097
1399434570747178599	-0.023671	-0.00653357	0.442274
1399434570763967261	-0.0235506	-0.00654718	0.442894
1399434570780155018	-0.0237738	-0.00656565	0.443748
1399434570854002281	-0.0236256	-0.00664068	0.444798
1399434570949882794	-0.0230018	-0.00668883	0.445546
1399434570965895652	-0.0226733	-0.00712917	0.445968
1399434570981877274	-0.0229152	-0.00716539	0.445997
1399434571055846465	-0.0221	-0.00780279	0.44685
1399434571072935302	-0.0203973	-0.00717762	0.44712
1399434571167839951	-0.0158406	-0.00716912	0.448226
1399434571183863301	-0.0134617	-0.0069136	0.448523
1399434571199807183	-0.00554925	-0.00669675	0.448995
1399434571274795075	0.00475117	-0.00512859	0.449299
1399434571290790330	0.0141951	-0.00504445	0.450171
1399434571307775709	0.0212767	-0.00582883	0.449968
1399434571404800049	0.0195485	-0.00640281	0.44956
1399434571420738990	0.0132734	-0.00607595	0.450115
1399434571492682983	0.00686109	-0.00487862	0.451294
1399434571511764329	0.000951563	-0.00538624	0.452601
1399434571589685953	-0.000120248	-0.00988246	0.453698
1399434571629594789	0.000464643	-0.0164593	0.454583
1399434571701594908	-0.0022418	-0.0196534	0.455013
1399434571717562315	-0.00844196	-0.0164683	0.455846
1399434571734613577	-0.0187507	-0.0116884	0.456918
1399434571807594101	-0.0328279	-0.0109857	0.458601
1399434571824679856	-0.0462478	-0.0133531	0.461121
1399434571918790199	-0.0561836	-0.0171469	0.463603
1399434571934678316	-0.061001	-0.0202933	0.46633
1399434571951452123	-0.0636333	-0.02142	0.468848
1399434572024459376	-0.0692941	-0.0194925	0.470452
1399434572041405000	-0.0773088	-0.0163208	0.471219
1399434572143324599	-0.0827449	-0.0140518	0.471216
1399434572160394182	-0.0846757	-0.0148215	0.470661
1399434572228313326	-0.0862385	-0.0171766	0.469446
1399434572245351653	-0.087329	-0.0192659	0.468398
1399434572261420748	-0.0855084	-0.0206921	0.467426
1399434572336471867	-0.0815039	-0.0195973	0.466672
1399434572376464488	-0.0748558	-0.0167696	0.466496
1399434572447421248	-0.0670686	-0.0144558	0.466801
1399434572463374205	-0.0601121	-0.0133456	0.467409
1399434572480323729	-0.0546468	-0.0134601	0.467785
1399434572550326859	-0.048908	-0.0139939	0.467913
1399434572590281445	-0.040022	-0.0138562	0.467865
1399434572685218407	-0.0135353	-0.00442185	0.468545
1399434572763170369	-0.00836627	-0.00113176	0.468933
1399434572780205810	-0.00429598	3.77782e-05	0.46954
1399434572839069998	-0.00116895	-0.000272572	0.470188
1399434572855174325	0.00199316	-0.000958758	0.47049
1399434572875160344	0.00721821	-0.00190164	0.470849
1399434572892122020	0.0122812	-0.00516635	0.471085
1399434572909226628	0.0138906	-0.0100886	0.47145
1399434573005271482	0.0125485	-0.0135977	0.472331
1399434573022075355	0.0107174	-0.0146057	0.473522
1399434573093083708	0.00704088	-0.0147422	0.474881
1399434573110036895	0.00122656	-0.0147655	0.476379
1399434573126003513	-0.00383433	-0.0175096	0.478039
1399434573166928416	-0.00740181	-0.0217858	0.480286
1399434573212962596	-0.00957423	-0.0214963	0.482586
1399434573228841370	-0.0123918	-0.0173911	0.485136
1399434573299822323	-0.0187761	-0.0156859	0.487818
1399434573315882536	-0.0256851	-0.0191216	0.490895
1399434573334035808	-0.0351158	-0.0244149	0.493983
1399434573427870640	-0.045347	-0.0276692	0.497218
1399434573444013140	-0.0516573	-0.0270698	0.499993
1399434573512895152	-0.0534233	-0.0238432	0.501801
1399434573529812000	-0.0551659	-0.0203523	0.502785
1399434573545925739	-0.0575454	-0.0169292	0.50303
1399434573625727988	-0.0595339	-0.0141988	0.502886
1399434573666766940	-0.0614765	-0.0125719	0.503353
1399434573736795763	-0.0623826	-0.0110105	0.503636
1399434573753731848	-0.0611888	-0.00933441	0.50338
1399434573769738789	-0.0588697	-0.00812111	0.502986
1399434573843719996	-0.0555419	-0.0075742	0.502753
1399434573940625874	-0.0495041	-0.00660673	0.502385
1399434573956606971	-0.0424782	-0.00394515	0.501743
1399434573973686976	-0.037081	-0.00179474	0.501636
1399434574047717067	-0.0316088	-0.00234762	0.502206
1399434574063598856	-0.0228128	-0.00490514	0.50289
1399434574080659096	-0.0134369	-0.00872582	0.503438
1399434574177439323	-0.00900824	-0.0110789	0.50401
1399434574194497903	-0.00975762	-0.0105127	0.505037
1399434574265509627	-0.0111215	-0.00721003	0.506018
1399434574281473953	-0.0104478	-0.0043997	0.506958
1399434574298489461	-0.00653076	-0.00639905	0.508687
1399434574396488326	-4.29876e-05	-0.010974	0.509981
1399434574413179710	0.00526128	-0.0146571	0.51041
1399434574484415620	0.00881293	-0.0151792	0.510219
1399434574500430620	0.0112297	-0.0124744	0.509822
1399434574517294114	0.0104119	-0.00882047	0.509803
1399434574591509286	0.00616163	-0.00677206	0.50959
1399434574686269436	0.00157332	-0.00731353	0.509547
1399434574706169025	-0.00218012	-0.00986589	0.509785
1399434574725192924	-0.00516998	-0.0119378	0.510068
1399434574765195417	-0.00885192	-0.0115677	0.510167
1399434574782154968	-0.0115712	-0.00835493	0.510181
1399434574822125197	-0.0138478	-0.00430124	0.510526
1399434574838144616	-0.0163541	-0.00207479	0.511355
1399434574912212277	-0.0208404	-0.00203701	0.512066
1399434574929040040	-0.0268176	-0.00418836	0.512788
1399434574946181520	-0.0359662	-0.00816916	0.513442
1399434575019236780	-0.0454589	-0.0123331	0.513992
1399434575114219790	-0.0522706	-0.0142862	0.514633
1399434575131237500	-0.0568851	-0.0145534	0.515478
1399434575148137557	-0.0595841	-0.0157543	0.516856
1399434575222076155	-0.0616877	-0.0186879	0.518334
1399434575239314678	-0.0628572	-0.0223745	0.520211
1399434575332939949	-0.0626227	-0.0253826	0.522737
1399434575352051646	-0.0602247	-0.026542	0.525735
1399434575365953363	-0.0563711	-0.0240141	0.529079
1399434575440201384	-0.0521238	-0.0180688	0.532261
1399434575456938828	-0.045164	-0.0112867	0.535492
1399434575473002104	-0.0360828	-0.0065296	0.538753
1399434575570030963	-0.0270861	-0.00426845	0.541537
1399434575585897361	-0.0204369	-0.00302159	0.543704
1399434575656886200	-0.0166646	-0.00178975	0.545362
1399434575673924367	-0.0142304	0.000275416	0.546618
1399434575689960932	-0.0127784	0.00203135	0.548102
1399434575760876910	-0.0114216	0.00268813	0.549464
1399434575777864576	-0.0111361	0.00263023	0.55091
1399434575793804760	-0.0116779	0.00234089	0.552448
1399434575868760112	-0.0121154	0.00289512	0.553942
1399434575884789061	-0.01329	0.00484272	0.555611
1399434575901849826	-0.0140293	0.00595893	0.557272
1399434575998687021	-0.0135253	0.00386163	0.5588
1399434576015743158	-0.0132325	-0.0011671	0.559777
1399434576086334184	-0.0136873	-0.0069898	0.560107
1399434576102648472	-0.015245	-0.010497	0.560274
1399434576118691323	-0.0191065	-0.00695387	0.559837
1399434576218592075	-0.0220688	0.00473074	0.55887
1399434576288602798	-0.0225191	0.0128448	0.557952
1399434576305443971	-0.0190041	0.0109036	0.555643
1399434576322429796	-0.0190706	0.0027548	0.553032
1399434576384468135	-0.023489	-0.00490516	0.551515
1399434576415370413	-0.0341017	-0.0157413	0.551281
1399434576433573259	-0.033964	-0.0193982	0.552568
1399434576531356538	-0.0331161	-0.0193009	0.554244
1399434576574338371	-0.0340289	-0.019285	0.555949
1399434576590343305	-0.0346521	-0.0258453	0.557652
1399434576649190638	-0.0268643	-0.035156	0.560152
1399434576725152567	-0.0309428	-0.0348495	0.562019
1399434576741120041	-0.0398373	-0.0294477	0.564294
1399434576788258507	-0.0474317	-0.0197435	0.566595
1399434576948207116	-0.0490336	-0.0119358	0.568801
1399434576965199737	-0.0455322	-0.00927124	0.570856
1399434576999194488	-0.0404844	-0.00422551	0.572607
1399434577140106058	-0.036896	0.00550497	0.572492
1399434577181138786	-0.0306824	0.0139887	0.571264
1399434577251184908	-0.0237346	0.0175161	0.570121
1399434577267138988	-0.0208277	0.0185515	0.569618
1399434577284073971	-0.0201807	0.0167075	0.570785
1399434577354040858	-0.0171858	0.015293	0.572951
1399434577470002297	-0.00767478	0.0156758	0.575203
1399434577490073307	0.00361424	0.0161592	0.57714
1399434577574837354	0.00703304	0.0122479	0.578378
1399434577670982929	0.00457172	0.0081628	0.579774
1399434577686886113	0.00044985	0.00344099	0.580891
1399434577704040419	-0.00379159	-0.00160584	0.581495
1399434577780740156	-0.00959859	-0.0103994	0.581829
1399434577821835884	-0.0142214	-0.0151159	0.582293
1399434577891855682	-0.0222398	-0.020406	0.582675
1399434577907773495	-0.0324974	-0.025077	0.583146
1399434577926095205	-0.0420662	-0.0280026	0.583604
1399434577997794378	-0.0490784	-0.0290312	0.583423
1399434578014641773	-0.0551613	-0.0297375	0.583236
