#curr_Time	 dx[0]	 dx[1]	 dx[2]	 ddx[0]	 ddx[1]	 ddx[2]	 Fext[2]	 rpycmd[0]	 rpycmd[1]	 rpycmd[2]
1400051976861302168	2.151727676e-05	3.892183304e-05	-2.228468657e-05	0.001258293297	-0.01622912377	0.001344979696	-2.452500094	-0.009923871231	-0.001092314531	-0.03374559783
1400051976869566168	-7.218122482e-05	-4.363059998e-05	1.457333565e-05	0.01133806474	0.009989325486	-0.004460035486	-2.452500101	0.006355115258	-0.006756623369	-0.03353961426
1400051976877976168	-5.227327347e-05	-3.325939178e-05	0.009322017431	-0.002374270001	-0.001105630209	0.002507158247	-2.452504762	-0.0007017275313	0.001394566513	-0.03354485428
1400051976894530168	9.536743164e-06	-8.398294449e-05	0.009329408407	-0.003733869109	0.003064149096	-0.0004464800092	-2.452509427	0.00184163945	0.00234525527	-0.0335441103
1400051976911191168	-2.378225327e-05	-9.632110596e-05	0.01865456253	0.001996222203	0.0008013508486	0.0002025736241	-2.452518754	0.0005865170016	-0.001209158048	-0.03344658468
1400051976927905168	-5.185604095e-06	-7.110834122e-05	0.02800314873	-0.001116214713	-0.001444303382	-0.001200019971	-2.452532756	-0.0008539563043	0.0006447722017	-0.03353548806
1400051976936195168	-1.776218414e-05	-2.986192703e-05	0.02803272754	0.001517068822	-0.004975410543	-0.003567987691	-2.452546772	-0.002960211647	-0.001028619409	-0.03350737335
1400051976944612168	-0.0001101493835	-0.0001382231712	0.03731710464	0.01096901201	0.01299427827	0.005245510424	-2.452565431	0.008171776336	-0.006438831635	-0.03346585671
1400051976961206168	-6.276369095e-05	-1.853704453e-05	0.04667717218	-0.002859195402	-0.007147988506	-0.001900592672	-2.452588769	-0.004345792532	0.001538226179	-0.03360188316
1400051976977889168	-7.474422455e-05	-4.506111145e-05	0.0560297668	0.0007145613308	0.001654209481	-0.001442967287	-2.452616784	0.001035379043	-0.0004392121533	-0.03364748205
1400051976994550168	-1.668930054e-05	-9.506940842e-05	0.05598002672	-0.003484445208	0.003001488223	0.002985389657	-2.452644774	0.00179094652	0.002146676352	-0.03360802184
1400051977011224168	-2.324581146e-06	-4.518032074e-05	0.06530105323	-0.0008650766415	-0.00293125143	0.0004504118051	-2.452677425	-0.00174493805	0.0004583547992	-0.03360734351
1400051977019631168	4.827976227e-06	-7.057189941e-05	0.07466766983	-0.0008578883185	0.00314795383	-0.00453050112	-2.452714758	0.001899767114	0.0005781653922	-0.0335379572
1400051977036297168	-1.192092896e-07	-8.207559586e-05	0.08395829052	0.0002896912821	0.0007546279076	0.00227461303	-2.452756738	0.0005039578678	-0.0001560307399	-0.03318849031
1400051977044541168	7.808208466e-05	-1.25169754e-06	0.08397832513	-0.00948580022	-0.009803921569	-0.002430194054	-2.452798727	-0.006015484849	0.005489855272	-0.03333319627
1400051977052994168	2.461671829e-05	-0.0001288056374	0.08399964124	0.006324918911	0.01508955013	-0.002521682414	-2.452840727	0.009167680815	-0.003445831919	-0.03299034051
1400051977069586168	-1.925230026e-05	-6.067752838e-05	0.09333066642	0.0026403897	-0.004045005173	-0.0001513284573	-2.452887392	-0.002310560139	-0.00165609744	-0.03328203232
1400051977077887168	-1.621246338e-05	-3.844499588e-05	0.1026198417	-0.0003733915441	-0.002549115349	0.004740995519	-2.452938702	-0.00149467478	0.0001612912185	-0.03382160755
1400051977086262168	-7.748603821e-07	-5.322694778e-05	0.1026247218	-0.001843258939	0.00176497381	-0.0005826904464	-2.452990014	0.001037924368	0.001125847428	-0.03397809036
1400051977094624168	6.145238876e-05	-0.0001034140587	0.1026119441	-0.00744162176	0.006001767742	0.001528062897	-2.45304132	0.003460799677	0.004562851179	-0.0341279305
1400051977102950168	-7.957220078e-05	-1.5437603e-05	0.1119644269	0.01693107299	-0.01044500444	-0.002877029581	-2.453097302	-0.005803488428	-0.01022518816	-0.03376753768
1400051977111337168	1.811981201e-05	-2.586841583e-05	0.121271126	-0.01165501166	0.001371595884	0.002602834158	-2.453157938	0.0005914653995	0.006896743755	-0.03359780656
1400051977127954168	6.806850433e-05	-9.268522263e-05	0.1212692708	-0.003005868258	0.004020976513	0.0001116439732	-2.453218573	0.00235830467	0.00188745648	-0.03321059641
1400051977144529168	-5.179643631e-05	-0.0001105666161	0.1306055635	0.007228135788	0.001143555811	-0.0004683903913	-2.453283875	0.0008763691752	-0.004241790477	-0.03314097966
1400051977161194168	-5.185604095e-06	-1.627206802e-05	0.1398882419	-0.002800509314	-0.005597441987	0.00275133051	-2.453353819	-0.003320555238	0.001524651568	-0.03388657089
1400051977169552168	-6.794929504e-06	-1.883506775e-05	0.1399422288	0.0001925490644	0.0003066522136	-0.006459307964	-2.453423791	0.0001936513172	-0.0001097956871	-0.03373884363
1400051977177955168	2.157688141e-05	-5.042552948e-05	0.1491947919	-0.003383458647	0.003887076181	0.009040289403	-2.453498388	0.002235410206	0.002068491252	-0.03362635703
1400051977194547168	2.813339233e-05	-5.483627319e-06	0.1492127106	-0.0003951603633	-0.002708644672	-0.001079955311	-2.453572994	-0.001582557368	0.0001943759893	-0.03311892823
1400051977211238168	-4.363059998e-05	-5.793571472e-05	0.1584916636	0.004295998972	0.003206822175	0.00297023869	-2.45365224	0.001982925723	-0.002460906151	-0.03327130391
1400051977219616168	-3.427267075e-05	-0.0001118183136	0.1677745059	-0.001124075128	0.006552361981	0.005453187251	-2.453736127	0.003847359372	0.0007623657409	-0.03352142965
1400051977227883168	5.006790161e-06	-2.205371857e-05	0.1677750796	-0.004751398743	-0.01085827998	-6.939637769e-05	-2.453820015	-0.006370214387	0.002541970873	-0.03394121212
1400051977236207168	-3.308057785e-05	-9.882450104e-05	0.1677882969	0.004575528441	0.009222661397	-0.001587830097	-2.453903909	0.005486339773	-0.002485013947	-0.03386660145
1400051977244612168	-7.927417755e-06	-5.179643631e-05	0.1770584509	-0.002999744703	-0.005467619777	0.006945330894	-2.453992438	-0.003194799193	0.001626815166	-0.03371567285
1400051977252896168	-1.132488251e-05	-5.185604095e-05	0.1770828739	0.0004101309541	7.195279896e-06	-0.002948265938	-2.45408098	4.218880361e-05	-0.0002419959167	-0.03339565595
1400051977261181168	3.457069397e-05	-5.07235527e-05	0.1863394752	-0.00554676259	-1.438848921e-05	0.008681654676	-2.45417415	-8.44543485e-05	0.003225698047	-0.03268580604
1400051977269623168	-3.850460052e-05	2.74181366e-05	0.1863328367	0.008655991415	-0.009256121325	0.0007863466915	-2.454267316	-0.005185574575	-0.005181614489	-0.03236419833
1400051977277867168	-1.126527786e-05	-8.73208046e-05	0.1955909654	-0.003311449808	0.01404835584	0.00853800937	-2.454365111	0.008082392772	0.002163363964	-0.03217074448
1400051977286252168	-2.652406693e-05	1.806020737e-05	0.1955632493	0.001819732727	-0.01256752914	0.003305373898	-2.454462893	-0.007201142522	-0.001297425937	-0.03259681906
1400051977294641168	2.437829971e-05	-2.771615982e-05	0.1954507753	-0.00606775422	0.005456715739	0.01340732109	-2.454560618	0.00304875286	0.003621077267	-0.0331497642
1400051977311205168	-1.668930054e-06	1.25169754e-06	0.2046125978	0.001568932262	-0.001684083254	0.01006536618	-2.454662925	-0.0009376142243	-0.0009360024588	-0.03436329513
1400051977327876168	7.957220078e-05	-0.000216960907	0.2136999145	-0.004876793044	0.01315017948	0.0144681471	-2.454769775	0.007576832441	0.003107250785	-0.03410243197
1400051977336240168	3.719329834e-05	-0.000131726265	0.2136529312	0.005066845301	-0.01019070152	0.005617356974	-2.454876601	-0.005658634675	-0.003070922046	-0.03355292572
1400051977352933168	-1.347064972e-05	-5.096197128e-05	0.2227643058	0.003031449954	-0.004773908821	0.01300952639	-2.454987983	-0.002644613005	-0.00183165476	-0.03309395093
1400051977361201168	-1.096725464e-05	-0.0001361966133	0.2319312468	-0.0003171948441	0.01043138499	0.01954172554	-2.455103949	0.006038417505	0.0003750138085	-0.03305432299
1400051977377842168	7.86781311e-06	-0.0002589225769	0.2410158217	-0.00113543562	0.007439431494	0.01466081995	-2.455224457	0.004360410164	0.0007996825635	-0.03394436261
1400051977394600168	4.237890244e-05	-0.0001617670059	0.2407579347	-0.002059384248	-0.005797575689	0.01538891774	-2.455344836	-0.003250154278	0.001087395836	-0.03409506944
1400051977402842168	6.699562073e-05	-0.0001136064529	0.2499573752	-0.002993925369	-0.005713045994	0.01566025456	-2.455469815	-0.003238792382	0.001630635276	-0.03384757006
1400051977411212168	6.282329559e-05	-0.0001372694969	0.2498365194	0.0004984902866	0.002827152054	0.01443930525	-2.455594733	0.001691036833	-0.0001907472381	-0.03359658198
1400051977427901168	4.982948303e-05	-3.653764725e-05	0.2588815764	0.0007750110716	-0.005975085358	0.01698640338	-2.455724174	-0.003351421033	-0.0005212867657	-0.03279228871
1400051977444546168	0.0001262426376	-4.786252975e-05	0.2679925561	-0.004594350703	0.0007448362793	0.01306910147	-2.45585817	0.0003581752776	0.002678270652	-0.03342621122
1400051977452918168	0.0001091361046	-3.957748413e-05	0.267902337	0.002043344535	-0.0009896337643	0.01077650652	-2.455992121	-0.0004986368075	-0.001108406724	-0.03382732791
1400051977461292168	0.000180542469	-0.000154197216	0.2771373093	-0.008534050791	0.01381533994	0.01117380566	-2.45613069	0.007687399566	0.005164759474	-0.03381318906
1400051977469579168	0.0001859664917	-0.0001915693283	0.2769728452	-0.0006545255768	0.00450975315	0.01984615053	-2.456269176	0.002635511172	0.0005639542944	-0.03389446152
1400051977477945168	0.0002008080482	-0.0001555085182	0.286191605	-0.001781184987	-0.004189347089	0.01311931802	-2.456412272	-0.00230051913	0.00103555678	-0.03372698098
1400051977486260168	0.0001120567322	-0.0001868605614	0.2861021087	0.01067352907	0.003770501204	0.01076313224	-2.456555323	0.002415872746	-0.005845555589	-0.03340200613
1400051977494532168	0.0001893043518	-0.0001441240311	0.2860502899	-0.009338521401	-0.005166450497	0.006264411298	-2.456698348	-0.002988996536	0.005236853163	-0.03353765316
1400051977511196168	0.0002607107162	-0.0001766681671	0.295155555	-0.004288637079	0.002017340544	0.01339886113	-2.456845926	0.001142378384	0.00258630481	-0.03342907329
1400051977519583168	0.0002469420433	-7.861852646e-05	0.3043562025	0.001634544317	-0.01156973108	0.01524567912	-2.456998104	-0.006389378389	-0.0009897972213	-0.03351663284
1400051977527936168	0.0002375245094	-9.918212891e-05	0.3042141348	0.001127443985	0.00246182389	0.01700799201	-2.457150211	0.001447512035	-0.0004487815089	-0.03379669443
1400051977536246168	0.0001898407936	-5.859136581e-05	0.3040909022	0.005738222299	-0.004884661732	0.01482971825	-2.457302257	-0.002589246629	-0.003187983327	-0.03375488227
1400051977544557168	0.0001907944679	1.430511475e-05	0.3132953644	-0.0001219197338	-0.008641957601	0.01492978858	-2.457458904	-0.004824336828	9.691699793e-06	-0.03410117174
1400051977552878168	0.0002030730247	-3.457069397e-05	0.313148737	-0.001475602418	0.005873757199	0.0176212716	-2.457615479	0.003260625722	0.001046138994	-0.03363831956
1400051977561258168	0.0002314448357	3.910064697e-05	0.3223025799	-0.003392796176	-0.008663366337	0.0208440025	-2.45777663	-0.004908941991	0.001853832753	-0.03353226604
1400051977569540168	0.0001754760742	6.520748138e-05	0.3221682459	0.006757729288	-0.003152167655	0.0162196298	-2.457937714	-0.001663193428	-0.003715842312	-0.0337902725
1400051977586307168	0.0001708269119	5.006790161e-06	0.3312082142	0.0002737291148	0.003650906506	0.01721116246	-2.458103318	0.002021888755	1.055758804e-05	-0.03343819126
1400051977594597168	0.0002638101578	0.0001102685928	0.3310725689	-0.01121624342	-0.01269736274	0.01636241408	-2.458268855	-0.007306438356	0.006120455717	-0.033505887
1400051977611274168	0.0001212358475	0.0002353787422	0.3401997983	0.00854551173	-0.007437561652	0.01206950778	-2.458438954	-0.004075804755	-0.00478720119	-0.03344847002
1400051977619601168	0.0002265572548	0.000263273716	0.3494081721	-0.01265532841	-0.003221096032	0.01443140497	-2.458613659	-0.002155768199	0.007025825025	-0.03355345689
1400051977627890168	0.0002344250679	0.0002368688583	0.3493933156	-0.0009492032445	0.003185583616	0.001792340217	-2.458788355	0.001593613664	0.0007027184444	-0.03359294087
1400051977636258168	0.0002505779266	0.0002445578575	0.3493172005	-0.001930309419	-0.0009188557753	0.009095959884	-2.458963014	-0.0006787530644	0.001176747305	-0.03313443609
1400051977644533168	0.0002277493477	0.0002176165581	0.3586523756	0.002751527025	0.003378183704	-0.0008049296992	-2.45914234	0.001771197364	-0.001319461934	-0.03357446278
1400051977661269168	0.0001931190491	5.918741226e-05	0.3678608239	0.002065644766	0.009530457576	0.007174108924	-2.45932627	0.005203983558	-0.0008498597282	-0.03330971626
1400051977677857168	0.0001745820045	7.003545761e-05	0.3770902455	0.001113905857	-0.0005928853755	0.005975565936	-2.459514816	-0.0003437048021	-0.0005231074971	-0.03325826123
1400051977694545168	0.0002650618553	1.859664917e-05	0.3768633902	-0.005421815844	0.003082363026	0.01359382813	-2.459703247	0.001569199923	0.003158152928	-0.03301603525
1400051977711283168	0.0004322528839	8.589029312e-05	0.3859725595	-0.009995869181	-0.003956327275	0.0131046664	-2.459896234	-0.002386286912	0.005600887088	-0.03297225617
1400051977727851168	0.0005455613136	9.870529175e-05	0.3950367197	-0.006842612712	-0.0007087248708	0.01595755206	-2.460093752	-0.0005706872398	0.003998434298	-0.03291572956
1400051977744532168	0.0005205869675	4.744529724e-05	0.4041261673	0.001493603945	0.003133709712	0.01433171943	-2.460295815	0.001688181151	-0.0004716085064	-0.03299559805
1400051977752950168	0.0005075931549	0.000156879425	0.4039397016	0.001543559533	-0.01299988671	0.02215061034	-2.460497785	-0.007124233428	-0.0007957173076	-0.03265068376
1400051977761306168	0.0004844069481	0.0002202391624	0.413205862	0.002767632961	-0.007454062999	0.007465654246	-2.460704388	-0.00409196731	-0.001366984328	-0.03323127722
1400051977777857168	0.0003652572632	0.0004276633263	0.4223325774	0.007195436408	-0.01246776819	0.01219271741	-2.460915554	-0.006816462103	-0.003903307144	-0.03295098307
1400051977786341168	0.0002200007439	0.0005880594254	0.4222183004	0.01712097794	-0.01890543768	0.01346950962	-2.461126663	-0.01019838888	-0.009434315881	-0.03219034464
1400051977794580168	0.0003808736801	0.0005057454109	0.4220782071	-0.01952571114	0.009990739937	0.01700360998	-2.461337702	0.004761670857	0.01089362819	-0.03256152937
1400051977802965168	0.0002017021179	0.0006896853447	0.431293793	0.02136114191	-0.02181608803	0.01347155876	-2.461553349	-0.01171441267	-0.01174455339	-0.0320737877
1400051977819608168	0.0002027750015	0.0006673336029	0.4403624982	-6.804572673e-05	0.001407472137	0.01561246526	-2.461773531	0.0003918160052	0.0001579271656	-0.0323718378
1400051977827874168	0.000196158886	0.0007511377335	0.4402317628	0.0008004038073	-0.01013844823	0.0158160874	-2.461993646	-0.005823706004	-0.0005104332578	-0.03199161619
1400051977844566168	0.0001926422119	0.0007255077362	0.449224703	0.0002071103112	0.001596177743	0.02010219823	-2.462218259	0.0004661921194	7.064389494e-06	-0.03176789863
1400051977861190168	0.0003045201302	0.0008726716042	0.4582107216	-0.006733499699	-0.008787970054	0.02060431188	-2.462447364	-0.005277904531	0.003591289183	-0.03214381663
1400051977869558168	0.0002092123032	0.0008038878441	0.4579045698	0.01138953787	0.008219841586	0.03658595219	-2.462676316	0.004170360129	-0.005877463389	-0.03144184437
1400051977877944168	0.0002689361572	0.001071870327	0.4671016261	-0.00712884517	-0.03182748621	0.01567919486	-2.462909867	-0.01760849604	0.003374511454	-0.03185618307
1400051977894541168	0.000249683857	0.001323640347	0.4666191563	0.001159984486	-0.01516958039	0.02906964216	-2.463143177	-0.008793113728	-0.0007570810307	-0.03074881565
1400051977911219168	0.0001133680344	0.001270055771	0.4755600244	0.008169887923	0.003273673376	0.02324495726	-2.463380957	0.001191584219	-0.004251134694	-0.02953563617
1400051977919613168	2.014636993e-05	0.001488983631	0.4847088233	0.01109864516	-0.02595364558	0.02140643196	-2.463623311	-0.01436259605	-0.00630355038	-0.02985679094
1400051977927871168	9.13143158e-05	0.001498878002	0.4845341593	-0.008617951901	-0.001198140717	0.02115061206	-2.463865578	-0.001563290509	0.00457199282	-0.02915996537
1400051977944542168	0.0001594424248	0.001802444458	0.4934043661	-0.004090213521	-0.01814853482	0.02749318894	-2.464112281	-0.01063050364	0.001941907229	-0.02919422812
1400051977961273168	3.862380981e-05	0.002618014812	0.5023263991	0.00721767011	-0.04868186676	0.02429684717	-2.464363444	-0.02694629431	-0.004586035715	-0.02949606729
1400051977977906168	0.0001354813576	0.003407537937	0.5109369084	-0.005826787455	-0.04740267187	0.0431692026	-2.464618912	-0.02700432032	0.002362464589	-0.02956839294
1400051977986230168	1.293420792e-05	0.00379139185	0.5104517862	0.01472230974	-0.04611462779	0.05828058316	-2.464874138	-0.02634347772	-0.00861897329	-0.02950186339
1400051977994616168	4.649162292e-05	0.004019021988	0.5100947618	-0.004001535225	-0.02714362882	0.04257317195	-2.465129186	-0.016567494	0.001663819616	-0.02909459874
1400051978002930168	-0.0001056790352	0.004040360451	0.5191695988	0.01829600528	-0.002444724843	0.03050887557	-2.46538877	-0.003134190438	-0.00977777372	-0.02862692744
1400051978011267168	0.0001047253609	0.004086196423	0.5188201368	-0.02523735987	-0.005497883779	0.04191689545	-2.46564818	-0.005439046373	0.01324179495	-0.02818855618
1400051978019559168	0.000178873539	0.004136562347	0.5276645869	-0.008949365997	-0.00594467926	0.05838113517	-2.465912013	-0.005479672591	0.004684562147	-0.02850368109
1400051978027894168	0.0004803538322	0.004351556301	0.5272171497	-0.03616990847	-0.0257937643	0.05368099256	-2.466175621	-0.01651239277	0.01891745985	-0.02937573441
1400051978036296168	0.0005277991295	0.004478096962	0.5265592784	-0.005646992054	-0.01506101022	0.07830058173	-2.466438901	-0.01052245643	0.002995532189	-0.02875746268
1400051978044607168	0.000621676445	0.004857301712	0.5353536159	-0.01130984825	-0.04549757595	0.06427680083	-2.466706578	-0.02684898572	0.005543221221	-0.02910792232
1400051978052961168	0.0004611611366	0.005158424377	0.5348563045	0.01921430406	-0.03604554925	0.05953009504	-2.466974006	-0.02150777135	-0.01052701325	-0.02799375534
1400051978061223168	0.0006124377251	0.005620002747	0.5437319353	-0.01831678883	-0.05574392567	0.05481780603	-2.467245872	-0.0325821956	0.009053912751	-0.02826746547
1400051978069641168	0.0007879734039	0.006119430065	0.5432889834	-0.02085280539	-0.0593295947	0.05262058515	-2.467517516	-0.03474514547	0.01041225452	-0.02829137356
1400051978077874168	0.0007837414742	0.006508111954	0.5519501194	0.0005067763234	-0.04707952044	0.08105706301	-2.467793492	-0.02840635252	-0.0006227895161	-0.02708330333
1400051978086215168	0.0009894371033	0.006878077984	0.5513059422	-0.02466056882	-0.04435472345	0.07722952694	-2.468069145	-0.02748299152	0.01285202319	-0.02685693734
1400051978094521168	0.001149594784	0.007078886032	0.5506653041	-0.01928210575	-0.02417618692	0.07712932	-2.468344477	-0.01682565217	0.01039437141	-0.02564513189
1400051978111222168	0.001209437847	0.007848262787	0.5586608872	-0.003586774972	-0.04600708076	0.0798133271	-2.468623808	-0.02853078096	0.0018766254	-0.02315995077
