#Time	 Roll 	 Pitch 	 Yaw
1399894815572996582	-0.007632348221	-0.03522607684	1.915800095
1399894815621806502	-0.007323054131	-0.03452134505	1.916130543
1399894815680045457	-0.007045452017	-0.03383269534	1.916528344
1399894815725992112	-0.006768760737	-0.03314002603	1.916893363
1399894815781823103	-0.006518082693	-0.03244238719	1.917255044
1399894815837941369	-0.006220873445	-0.03175683692	1.917636514
1399894815934820398	-0.005915222224	-0.03107350133	1.918013215
1399894815989866248	-0.00559323607	-0.0303852763	1.91841352
1399894816045733217	-0.005331354681	-0.02971629053	1.918764472
1399894816094786730	-0.005052804481	-0.02904410474	1.919168711
1399894816144693775	-0.004792912398	-0.02838296816	1.919530272
1399894816202738518	-0.004536855035	-0.02770187519	1.9198879
1399894816303601815	-0.00425133761	-0.02705370262	1.920270324
1399894816352624116	-0.003941626288	-0.02638110332	1.92066443
1399894816408584956	-0.003694517072	-0.02571178041	1.921055913
1399894816457553473	-0.003403384238	-0.02506147698	1.921487689
1399894816512498189	-0.003109300742	-0.02440898679	1.921902061
1399894816561502655	-0.002803815762	-0.02376386337	1.922320485
1399894816617626767	-0.002521496499	-0.02310272865	1.92266643
1399894816724505643	-0.002238819841	-0.02247363329	1.923046231
1399894816770436247	-0.001942651928	-0.02185929567	1.923442245
1399894816825396311	-0.0016569281	-0.02123388462	1.923823476
1399894816874406544	-0.001380379545	-0.0206486322	1.924218297
1399894816930536179	-0.001131233643	-0.02004057914	1.924659967
1399894816979305465	-0.0009107585647	-0.01941736788	1.925077796
1399894817083265757	-0.0006728253793	-0.01883609407	1.925496578
1399894817098308393	-0.0004360123421	-0.01823763736	1.925890446
1399894817187200115	-0.0001713208621	-0.01765178517	1.926264882
1399894817246239238	0.0001016260867	-0.01705369167	1.926696181
1399894817292238736	0.0003086867218	-0.01648898236	1.927121401
1399894817347197059	0.0006008720375	-0.01591722481	1.927600741
1399894817452151166	0.0008638781146	-0.01535127778	1.927993178
1399894817500079187	0.001059426577	-0.0148064224	1.928492785
1399894817519011924	0.001284436323	-0.01425895561	1.929009318
1399894817605003372	0.001551754656	-0.01371264737	1.929478526
1399894817660027331	0.001776933204	-0.01316201687	1.929948211
1399894817708992674	0.002007950796	-0.01263187733	1.930422902
1399894817767795258	0.002267420059	-0.01208217442	1.930911183
1399894817820921379	0.002503792988	-0.01156631019	1.931407571
1399894817917864600	0.002732518129	-0.01101392601	1.931921482
1399894817973852106	0.002986579901	-0.01045030728	1.932374716
1399894818028795022	0.003243917599	-0.009903794155	1.932816744
1399894818078981394	0.003456140636	-0.009388841689	1.933295369
1399894818126773981	0.003673421685	-0.008842900395	1.933793902
1399894818182758642	0.003910308704	-0.008306938224	1.934290051
1399894818239617192	0.004112717696	-0.007798195817	1.934801102
1399894818335679036	0.004330858588	-0.007263748441	1.935262322
1399894818391612516	0.004545282107	-0.006760481279	1.935767055
1399894818440565084	0.00476400787	-0.006247743499	1.93623817
1399894818495565463	0.004967955872	-0.005735276267	1.936762571
1399894818544545740	0.005178788677	-0.005224441644	1.937278867
1399894818600563632	0.005381327588	-0.004717192613	1.937754273
1399894818707502082	0.005593929905	-0.004249872174	1.938257337
1399894818753463634	0.005816861056	-0.003783862805	1.938744664
1399894818809457605	0.006009109784	-0.003301756922	1.939258695
1399894818858501567	0.006205999292	-0.002823147923	1.939746141
1399894818913388014	0.006402732804	-0.002365848282	1.940241456
1399894818962383415	0.006653519347	-0.00188185391	1.940724969
1399894819024357537	0.006874678656	-0.001407381613	1.941223145
1399894819122302423	0.007087539881	-0.0009609574336	1.941709757
1399894819171300444	0.007279480342	-0.0004799552553	1.942181826
1399894819247654541	0.007511970121	2.812221646e-05	1.94267118
1399894819276219519	0.007699344307	0.0004703887098	1.943187118
1399894819332138771	0.007924940437	0.0009370223852	1.943670511
1399894819380231671	0.008134277537	0.001400907058	1.944155812
1399894819485245319	0.008377689868	0.001841702615	1.944687366
1399894819500175746	0.008618360385	0.00228690193	1.945201755
1399894819589137387	0.008795733564	0.00275642029	1.945680618
1399894819644062162	0.009021096863	0.003198163351	1.946231604
1399894819693042979	0.009242880158	0.003610942978	1.946769357
1399894819752077496	0.009428477846	0.004043344408	1.947282195
1399894819798109808	0.009605341591	0.004474531859	1.947770715
1399894819901937931	0.009820129722	0.004893993028	1.948317528
1399894819916935224	0.01000830159	0.005308131687	1.948856354
1399894820009911300	0.0102269277	0.005732742604	1.949430704
1399894820061908286	0.0104117645	0.006154661532	1.94995594
1399894820111143608	0.01059778593	0.006583600305	1.950485229
1399894820166852027	0.01079417486	0.00700678071	1.951031327
1399894820222756476	0.01097981818	0.007383085787	1.951516747
1399894820319721173	0.0111861378	0.007792711724	1.952027202
1399894820374688463	0.01140649524	0.008203688078	1.952550888
1399894820423559008	0.01161113568	0.008621524088	1.953090787
1399894820479621238	0.01181671023	0.009004293941	1.953662038
1399894820528608002	0.01202944014	0.009419223294	1.954173565
1399894820583461456	0.0122249024	0.009813130833	1.954663515
1399894820639389839	0.01239282172	0.01019511186	1.955194116
1399894820736532020	0.01259636693	0.01060309354	1.955725193
1399894820795471661	0.0127800582	0.01099059172	1.956213713
1399894820841456889	0.01296698581	0.01135295443	1.956707716
1399894820896410746	0.01313163992	0.0117366435	1.957229614
1399894820945488993	0.01334400382	0.01208339632	1.957760572
1399894821007407058	0.01352831535	0.01246864628	1.958264709
1399894821105321327	0.01373390481	0.01284791529	1.958797097
1399894821154275718	0.01392829604	0.01324134972	1.959287047
1399894821222436227	0.01408821158	0.01362632681	1.959810138
1399894821237322476	0.01424916089	0.01400421839	1.960349917
1399894821327267498	0.01441346575	0.01435143221	1.960873127
1399894821363208991	0.01457503904	0.01473087817	1.961529732
1399894821434236046	0.01482601557	0.015027049	1.961817622
1399894821582216010	0.01511411183	0.01527799107	1.96231401
1399894821589144113	0.01546555478	0.01550362539	1.962296605
1399894821604083859	0.01640457474	0.01534058712	1.963729858
1399894821680171876	0.01693704911	0.01656151563	1.96386385
1399894821748181851	0.01737508178	0.01765160635	1.963874698
1399894821784076570	0.01806165278	0.01770698465	1.963878751
1399894821868025408	0.01929612271	0.01916348934	1.964047432
1399894821968003045	0.02050959691	0.0202986449	1.964589834
1399894821974010391	0.02463965304	0.01975662634	1.964902282
1399894822064035823	0.03000339307	0.02285779454	1.966303706
1399894822078938420	0.0332400538	0.02467441186	1.969600439
1399894822212002605	0.02798834071	0.03003101237	1.973403096
1399894822218134164	0.02047724836	0.03328637034	1.97847116
1399894822261872374	0.02455065399	0.034881033	1.984395385
1399894822318805776	0.02836102061	0.04689675942	1.990603566
1399894822415821543	0.03159791976	0.05803828314	1.996547937
1399894822484781722	0.03089220822	0.06054389849	2.001928806
1399894822499802114	0.02902610414	0.06079804897	2.006683588
1399894822588667293	0.03122990951	0.0612007603	2.010910511
1399894822624856501	0.03585587442	0.05950577557	2.013123035
1399894822730796656	0.03559088334	0.06148712337	2.014007568
1399894822737745589	0.02795065753	0.06706988811	2.013731003
1399894822835590220	0.02144218422	0.07387493551	2.011265755
1399894822903525196	0.01148438174	0.07220856845	2.006847382
1399894822918567923	0.007020254619	0.06404237449	2.003373623
1399894823055516095	0.006796126254	0.05601241812	2.001741886
1399894823064600746	0.006836867891	0.04843487963	2.000685692
1399894823153441974	0.00385807245	0.04408607259	1.999765992
1399894823160470117	0.004103919026	0.04442790151	2.000574589
1399894823224424347	0.006237047724	0.04615933448	2.002351284
1399894823350458685	0.001734990394	0.04575920105	2.005153656
1399894823357343988	0.0004536584602	0.0448914133	2.007610798
1399894823479576101	0.004108399618	0.04567525163	2.010410786
1399894823485364995	0.007211165037	0.04925296083	2.013097763
1399894823585388913	0.009339197539	0.05943255499	2.015293598
1399894823591454458	0.008236646652	0.06107688323	2.01725626
1399894823683440814	0.004799108487	0.05282002315	2.018188953
1399894823698314456	0.004357235972	0.04608719051	2.018069267
1399894823787286003	0.01191907376	0.0447508879	2.017660141
1399894823898184265	0.02115963399	0.04406226426	2.017279625
1399894823904184656	0.02760341763	0.04464380443	2.017072678
1399894823961151625	0.03516189009	0.05050101131	2.016394138
1399894824003141575	0.0411859788	0.05518703908	2.015243053
1399894824059211111	0.04430912435	0.05609364435	2.014434814
1399894824157110750	0.04334884882	0.05643101409	2.013885021
1399894824207001417	0.04482091591	0.06007374823	2.013700008
1399894824300116836	0.05028319359	0.06453618407	2.013389111
1399894824313378185	0.05120257288	0.06409548968	2.012838364
1399894824392991268	0.04716601595	0.05994296074	2.012645721
1399894824417097856	0.04355488345	0.05436115339	2.012561798
1399894824485044286	0.03952484578	0.05246412382	2.013157129
1399894824589789413	0.03219006583	0.05821184069	2.014006615
1399894824596872822	0.02836171538	0.06223376468	2.014978886
1399894824686883333	0.03039436601	0.06123835966	2.015782833
1399894824729930810	0.02850535884	0.06058057398	2.016741276
1399894824797720942	0.02184226364	0.06015139446	2.018548489
1399894824911747648	0.01981088519	0.0549965091	2.020913601
1399894824918818038	0.01704219356	0.05350348353	2.023638725
1399894825054661785	0.01204148959	0.05615618452	2.027377605
1399894825063528356	0.01114385948	0.05969816446	2.030569553
1399894825084587884	0.0125334356	0.06478108466	2.032658815
1399894825151691551	0.01471358072	0.0646802187	2.034076452
1399894825219620327	0.01983001083	0.06087256595	2.034972191
1399894825334552509	0.02558916435	0.06410252303	2.036558628
1399894825340525551	0.02576876804	0.07026847452	2.038486004
1399894825452492532	0.02093684673	0.07081508636	2.040021896
1399894825458513132	0.01917597093	0.06962215155	2.040812731
1399894825536441759	0.02453552	0.07237841189	2.041365862
1399894825573228267	0.03058079071	0.07269541174	2.041821957
1399894825640350203	0.03297815844	0.06764046103	2.042390823
1399894825677187462	0.03149074316	0.06454691291	2.044345379
1399894825782292050	0.02701632679	0.06391166896	2.047863007
1399894825797221182	0.02428194135	0.06638411433	2.051591396
1399894825888188175	0.02383013628	0.06522863358	2.055663586
1399894826200167695	0.0317149125	0.05778877437	2.067485809
1399894826306109342	0.02828763053	0.06299875677	2.06896925
1399894826312136741	0.03090201691	0.06573110819	2.069691658
1399894826419011694	0.03623209149	0.06872003525	2.070300102
1399894826424977971	0.03673323989	0.07276629657	2.071834087
1399894826517961577	0.02777015045	0.06286747009	2.077866077
1399894826623857929	0.02447341755	0.06127651036	2.081140518
1399894826638669674	0.01846684329	0.07015857846	2.083335876
1399894826729926302	0.0150265405	0.07811421901	2.083838224
1399894826797797252	0.01780476421	0.08028939366	2.08358717
1399894826833754106	0.02001605742	0.07879260927	2.083090067
1399894826946730509	0.01859016344	0.07768533379	2.083720684
1399894826952640458	0.01916497201	0.07591311634	2.085509777
1399894827158765787	0.025347054	0.07259555161	2.093007565
1399894827164701619	0.02609619871	0.07986859232	2.09751749
1399894827179708629	0.03201174363	0.08559143543	2.102270603
1399894827366606695	0.04081174731	0.08679566532	2.112754345
1399894827373467893	0.03833680227	0.08815095574	2.119656324
1399894827544470510	0.04105645418	0.08164679259	2.130777359
1399894827551439727	0.05346415564	0.08341384679	2.135651112
1399894827687433448	0.0607065782	0.08102027327	2.138845921
1399894827694397136	0.06493283808	0.07469013333	2.140604973
1399894827792175033	0.06841269881	0.07275302708	2.142392635
1399894827798114993	0.06407414377	0.0713737607	2.145453691
1399894827843209375	0.05379473791	0.06338854134	2.147989988
1399894827899118450	0.0373608619	0.05718843266	2.15028429
1399894828000307877	0.02101673	0.05724640563	2.152880192
1399894828172138955	0.01112572011	0.0592815578	2.155542135
1399894828316103282	0.02153800242	0.06583947688	2.154707432
1399894828323092418	0.02780382335	0.0711023435	2.154994249
1399894828384090100	0.03328251466	0.07481404394	2.155467987
1399894828531075690	0.03752149269	0.07832292467	2.156257868
1399894828537001995	0.03665370867	0.08236592263	2.158130407
1399894828581977749	0.03374602273	0.0897905156	2.160724163
1399894828846856596	0.05141469091	0.1106477901	2.175760746
1399894828907806321	0.04460777342	0.1101398095	2.180173874
1399894828943791639	0.04159498215	0.1047948897	2.182884693
1399894829015744760	0.04646928981	0.09242805839	2.183820724
1399894829047737676	0.05599717423	0.07935056835	2.184504032
1399894829265628338	0.0614489615	0.07196482271	2.184880733
1399894829272627372	0.06055296585	0.07175969332	2.18509531
1399894829286657935	0.05195881799	0.07785108685	2.186880112
1399894829350683645	0.04802067205	0.0881325081	2.189848423
1399894829477514490	0.04669772834	0.09112285078	2.193035841
1399894829483505837	0.0480414331	0.09147489816	2.197227001
1399894829562518432	0.04975955188	0.1000600979	2.201034307
1399894829576490994	0.03989652917	0.1055868715	2.204156399
1399894829638451860	0.02896500938	0.1022949591	2.206944704
1399894829748399777	0.02531353384	0.08498950303	2.20862627
1399894829785385193	0.02901587822	0.06672522426	2.209762096
1399894829897421172	0.03264907375	0.0634361282	2.210688353
1399894829903344921	0.03201457113	0.06979999691	2.21251297
1399894829967334192	0.0312494617	0.07733856142	2.213983774
1399894830002310693	0.02973282896	0.09308692813	2.215096474
1399894830074373908	0.0308916606	0.1000369117	2.216428757
