#Time 	 Pos.X 	 Pos.Y 	 Pos.Z 	 Quat.X 	 Quat.Y 	 Quat.Z 	 Quat.W
1399582905631811277	0.766518	0.786932	0.0701575	-0.00105933	-0.00870981	0.0106245	0.999905
1399582905640140277	0.766496	0.786936	0.0702405	-0.00111304	-0.00873855	0.0106257	0.999905
1399582905656835277	0.766503	0.786989	0.0702057	-0.00066525	-0.00871542	0.0107448	0.999904
1399582905665119277	0.766411	0.787032	0.0702016	-0.000442819	-0.00814489	0.0106881	0.99991
1399582905673529277	0.766493	0.787019	0.070204	-0.00052408	-0.00863101	0.010728	0.999905
1399582905690182277	0.76639	0.787044	0.0701891	-0.000418884	-0.00794757	0.0106727	0.999911
1399582905706883277	0.766469	0.786942	0.0701835	-0.00102965	-0.00846695	0.0106139	0.999907
1399582905723508277	0.766449	0.786983	0.0701881	-0.000713608	-0.00836409	0.0106731	0.999908
1399582905740144277	0.766367	0.786986	0.0702083	-0.0008434	-0.00788241	0.0105985	0.999912
1399582905756808277	0.766442	0.786971	0.0702142	-0.000852158	-0.00838728	0.0107249	0.999907
1399582905765180277	0.766523	0.786919	0.0701612	-0.00113455	-0.00873582	0.0106889	0.999904
1399582905773459277	0.766415	0.787044	0.0701693	-0.000407003	-0.00816405	0.0107195	0.999909
1399582905781835277	0.766428	0.78701	0.0702253	-0.000563891	-0.00832233	0.0107153	0.999908
1399582905790185277	0.766391	0.787024	0.0701486	-0.000521608	-0.00793299	0.0107447	0.999911
1399582905798456277	0.766441	0.786973	0.0701839	-0.00082396	-0.00829668	0.0106735	0.999908
1399582905806851277	0.766504	0.786963	0.0701914	-0.00089513	-0.00870084	0.0107279	0.999904
1399582905815229277	0.766463	0.786999	0.0701706	-0.000592667	-0.00848317	0.0107438	0.999906
1399582905823440277	0.766448	0.787036	0.0702021	-0.000443959	-0.00836305	0.0107735	0.999907
1399582905831789277	0.766422	0.786946	0.0701559	-0.000993114	-0.00810472	0.0106332	0.99991
1399582905840149277	0.766395	0.786985	0.0701807	-0.000681637	-0.00799529	0.010663	0.999911
1399582905848533277	0.766484	0.786976	0.0702069	-0.000829442	-0.00867502	0.0107269	0.999904
1399582905856827277	0.766516	0.786998	0.0702366	-0.000700693	-0.0088445	0.0107798	0.999903
1399582905865175277	0.766445	0.786942	0.0701917	-0.000990253	-0.00826206	0.0106681	0.999909
1399582905873443277	0.766406	0.787057	0.07021	-0.00030858	-0.00810566	0.0107575	0.999909
1399582905881791277	0.7664	0.787053	0.0701995	-0.000336163	-0.0080804	0.010673	0.99991
1399582905890117277	0.766486	0.78694	0.0702028	-0.00102466	-0.00868504	0.0106965	0.999905
1399582905898442277	0.766471	0.78696	0.0701522	-0.000874288	-0.0084157	0.0106607	0.999907
1399582905906834277	0.766383	0.787052	0.0702056	-0.000369154	-0.007987	0.0106889	0.999911
1399582905923454277	0.76648	0.787011	0.0702219	-0.000587583	-0.00866236	0.0107201	0.999905
1399582905931801277	0.766458	0.786947	0.0701851	-0.000994597	-0.00838414	0.0106198	0.999908
1399582905940143277	0.766438	0.786996	0.0701947	-0.000657719	-0.00832847	0.0107121	0.999908
1399582905948488277	0.766444	0.787037	0.0702081	-0.000451388	-0.00838339	0.0107811	0.999907
1399582905956825277	0.766474	0.786973	0.0702015	-0.000810825	-0.00860763	0.0107013	0.999905
1399582905973449277	0.766473	0.78702	0.0701972	-0.000532305	-0.0085494	0.0108049	0.999905
1399582905981854277	0.766444	0.786993	0.070192	-0.000601812	-0.00834572	0.0107125	0.999908
1399582905990158277	0.766448	0.786975	0.0701995	-0.000795685	-0.00837897	0.0106464	0.999908
1399582905998452277	0.766466	0.787015	0.070191	-0.000539655	-0.00844105	0.0107289	0.999907
1399582906006837277	0.766448	0.787052	0.0702081	-0.000376102	-0.00842292	0.0107581	0.999907
1399582906023496277	0.766419	0.787	0.0702122	-0.000676878	-0.00822283	0.0106288	0.999909
1399582906031811277	0.766491	0.786941	0.070181	-0.000965688	-0.00854879	0.0106326	0.999907
1399582906040177277	0.766384	0.787066	0.0701774	-0.000307909	-0.00791661	0.010658	0.999912
1399582906048435277	0.766424	0.78695	0.0702446	-0.00102264	-0.00827297	0.0106764	0.999908
