#Time	 Roll 	 Pitch 	 Yaw
1399582905663444707	-0.0048242	-0.037591	0.496768
1399582905760384493	-0.00480552	-0.0376018	0.496625
1399582905815364404	-0.00481649	-0.037571	0.496534
1399582905864338604	-0.00480247	-0.0375619	0.496497
1399582905920321923	-0.00485577	-0.0375397	0.496558
1399582905975326138	-0.00485551	-0.0375301	0.496545
1399582906025233866	-0.00488431	-0.0375335	0.496387
1399582906081279257	-0.00490245	-0.0375191	0.496328
1399582906178230226	-0.00494684	-0.0375008	0.496296
1399582906236164846	-0.00497935	-0.0374994	0.496223
1399582906282256552	-0.00500383	-0.0374776	0.496124
1399582906338204696	-0.00502014	-0.0374889	0.495959
1399582906387094248	-0.00502139	-0.0375074	0.495879
1399582906442110661	-0.00501145	-0.0375327	0.495879
1399582906498011112	-0.00501634	-0.0375517	0.495809
1399582906596036098	-0.00498027	-0.0375813	0.495721
1399582906651011831	-0.00498092	-0.0376184	0.495582
1399582906700004187	-0.0049757	-0.0376434	0.49547
1399582906758984301	-0.00495384	-0.0376434	0.495439
1399582906804914601	-0.00493654	-0.0376178	0.495321
1399582906859935764	-0.00491464	-0.0376327	0.495257
1399582906967872536	-0.00488625	-0.0376512	0.49535
1399582907012867638	-0.00487116	-0.0376494	0.495454
1399582907068771134	-0.00483581	-0.0376368	0.495553
1399582907117748597	-0.00480827	-0.037621	0.495556
1399582907172759089	-0.00480016	-0.0376097	0.495564
1399582907221778578	-0.00479776	-0.0375877	0.495768
1399582907280688483	-0.00485182	-0.0375954	0.495903
1399582907381660060	-0.00485891	-0.0376031	0.495902
1399582907430622586	-0.00484336	-0.0376106	0.496142
1399582907486588794	-0.00484861	-0.0376288	0.496328
1399582907535536370	-0.00487996	-0.0376828	0.49622
1399582907590537405	-0.00489172	-0.0377133	0.496228
1399582907639507083	-0.00487935	-0.0377231	0.496351
1399582907744484302	-0.00482592	-0.0377503	0.496456
1399582907759450260	-0.00482328	-0.0377729	0.496549
1399582907848478092	-0.00483284	-0.0377901	0.496652
1399582907904414718	-0.00488675	-0.037779	0.496533
1399582907959575650	-0.0049424	-0.0377596	0.496278
1399582908008491150	-0.00492707	-0.0377951	0.496362
1399582908064360124	-0.00492204	-0.0378131	0.496542
1399582908161421477	-0.00493557	-0.0378278	0.496888
1399582908217301277	-0.004935	-0.0378333	0.497087
1399582908266328747	-0.00493839	-0.0378236	0.497139
1399582908324442693	-0.00493022	-0.037822	0.497244
1399582908370441091	-0.0049066	-0.0378175	0.497387
1399582908426275674	-0.00493976	-0.0377884	0.497465
1399582908482453193	-0.00495167	-0.0377766	0.497616
1399582908579381004	-0.00498207	-0.0378141	0.497766
1399582908647315685	-0.00501534	-0.0378339	0.497955
1399582908662316163	-0.00503133	-0.0378144	0.498051
1399582908754236566	-0.00505102	-0.0378265	0.49781
1399582908788216113	-0.00508201	-0.0378104	0.497613
1399582908856157184	-0.0051565	-0.0378198	0.497409
1399582908971140070	-0.00517045	-0.0378183	0.497554
1399582908980177326	-0.00521261	-0.0378017	0.49773
1399582909064125896	-0.00519944	-0.0378321	0.497771
1399582909079125097	-0.00513612	-0.0378398	0.497663
1399582909168115661	-0.0051316	-0.0378522	0.497435
